yodel ,گانا ـ مدھم سے پنجم اور پھر مدھم ميں آواز کو اٹھانا اور گرانا ـ سم سے سم تر
yodeler ,گانا گانے والا
yodeling ,گاناگانا
yoga ,ايک طريقته رياضت
yogi ,يوگي ـ جوگي
yoicks ,يوک يوک ـ لينا لينا ـ لومڑي کے شکاريوں کي للکار
yoke ,جوا ـ زنجير ـ کڑي ـ غلامي ـ بيلوں کي جوڑي ـ جوڑنا
yokel ,دهقاني ـ ديهاتي
yolk ,انڈے کي رطوبت ـ انڈے کي زردي
yolky ,ايسي چيز جس سے انڈے کي زردي شامل هو ـ انڈے کي زردي کا
yon ,وه شخص ـ وه چيز ـ وه ـ اس طرف
yonder ,آگے ـ آگے کا ـ مقابله کا ـ سامنے کا
yore ,پرانا زمانه
york ,کرکٹ ميں اس طرح گنبد پھينکنا که وه بلا باز کے بلے ٹھيک نيچے ٹپ کھات اور اکثر کھلاڑي اس سے آؤٹ هو جاتے هيں
yorker ,يارکر گيند
yorkshire ,انگلستان کا ايک ضلع
you ,تم ـ تم لوگ ـ آپ ـ تم کو ـ آپ لوگ ـ تمهيں
young ,جوان ـ نوعمر ـ کمسن
youngambition ,جواني کے حوصلے ـ ولوے
younger ,چھوٹا
youngest ,سب سے چھوٹا
youngish ,ادھيڑ عمر سے کم کا ـ ابھي جوان
youngling ,جانور کا بچه ـ لڑکا ـ لڑکي
younglove ,نئي نئي محبت
youngpeople ,شادي کے قابل نوجوان لڑکے اور لڑکياں
youngster ,لڑکا ـ تنومند ـ نوجوان
youngthings ,ناتجربه کار نوجوان
younker ,تنومند شريف کا ـ نوجوان وير
your ,آپ کا ـ آپ لوگوں کا
yours ,تمھارا ـ آپ کا ـ تم لوگوں کا
yourself ,تم خور ـ آپ خود ـ تم هي
yourselves ,آپ خود
yourstruly ,آپ کا خادم ـ آپ کا خير طلب ـ آپ کا مخلص
youth ,عالم شباب ـ نوجواني ـ نوجوان نسل
youthful ,نوجواني کا
youthfully ,جوانوں کے انداز ـ نوجوانوں کي طرح
youthfulness ,سن بلوغ ـ جواني
yowl ,کتے کي طرح رونا
yowler ,کتے کي طرح رونے والا
yoyo ,ڈوري دار لٹو ـ چک پھرتي
ytrack ,ريل کي پڑيوں کا وه حصه جھاں دو شاخيںبيچ کي پٹريوں سے ملتي هيں
ytterbium ,ايک کمياب دھات
yucca ,ايک سوسن نما پھولوں کا امريکي پودا
yugoslavia ,يوگوسلاويا ايک ملک کا نام
yugoslavian ,يوگوسلاويا کے باشندے
yule ,بڑادن ـ بڑے دن کا تهوار
yulelong ,لکڑي کا کندا جو دن کو جلايا جاتا هے
yuletide ,يول يا تهوار کا زمانه
