taediumvitae,جان سے بيزاري ـ خود کشي پر آمادگي
taels,ايک چيني وزن کوئي چار تولے کے برابر
taffeta,تافته دريائي ـ ريشم کا چمکدار کيڑا
taffrail,جهاز کا عقبي کٹهرا
taffy,ايک قسم کي سخت مٹھائي
tag,چندي ـ چٹ ـ گھنڈي ـ دنباله ـ شامچه ـ تنمه ـ آنکھ مچولي ـ ٹيپ لگانا ـ جوڑ لگانا ـ تک بندي کرنا ـ بھيڑ کي اون کترنا
tagger,لوهے کي پتلي چادر ـ پيچھے لگنے والا ـ سب کے پيچھے بھاگنے والا
tagtail,شوشامدي ـ طفيلي ـ چچڑي
tail,دم ـ پونچھ ـ دنباله ـ نچلا سرا
tailafter,پيچھے پيچھے لگا رهنا
tailess,دم کٹا ـ بے دم
tailing,دنباله ـ دم چھلا
tailoftheeyes,دنبال چشم
tailor,درزي
tailorbird,وه چھوٹا پرنده جو تنکوں سے گھونسلا بناتا هے
tailoress,درزن ۔
tailoring,درزي کا کام
tailtall,بھاگ کھڑے هونا
tain,ٹين کا پتلا ٹکڑا
taint,داغ ـ دھبه ـ گندگي ـ آلائش ـ آلوده کرنا ـ بگاڑنا ـ داغ لگانا
taintless,پاک صاف ـ بے لوٹ ـ بے داغ
taiwan,تائيوان ـ ملک کا نام
takable,تھامنے کے قابل ـ پکڑنے کے قابل
take,پکڑنا ـ تھامنا ـ قبضه کرنا ـ گرفتار کرنا ـ فتح کرنا ـ حاصل کرنا
takeable,پکڑنے کے قابل ـ تھامنے کے قابل
takeadvantageof,فائده اٹھانا
takeafancyto,بهت پسند آنا ـ دل آ جانا
takeaim,شست لينا ـ نشانه باندھنا
takeair,مشهور هونا
takebreath,سستانا ـ دم لينا
takedown,رسوا کرنا ـ مهندم کرنا
takeheedto,متوجه هونا ـ دھيان دينا
takein,دھوکا دينا
takeinwith,دھوکا دينا
takenotice,مطلع هو ـ متوجه هو
takeoff,اتار دينا
takepart,شريک هونا
taker,لينے والا ـ گرفتار کرنے والا ـ بازي لگانے والا
takesides,کسي کي طرف داري کرنا ـ حمايت کرنا
takethefield,ميدان ميں آنا
taketo,کسي کي طرح کا هونا ـ مصروف هونا
takeuparms,آماده جنگ هونا
takeupwith,قائع هونا ـ راضي رهنا
takin,ٹاکن ـ تبت کا ايک هرن کي طرح کا جانور
taking,پکر ـ گرفت ـ موهني ـ دلربا
takingly,دلربائي کے ساتھ
takingness,دلربائي ـ دليري ـ دلکشي
talapoin,ايک قسم کا بندر ـ بدھ مت کا راهب
talaria,پر دار چپل کو پهن کر ديوي ديوتا اڑتے هيں ـ اڑن چپل
talc,ابرق ـ طلق ـ ابرق سے جلا کرنا
talcite,بھاري قسم کا ابرق
talcky,ابرق کا سا
talcous,جس ميں ابرق هو
tale,حکايت ـ قصه ـ داستان ـ کهاني ـ افواه
talebearer,چغل خور ـ غماز
talent,قابليت ـ لياقت ـ صلاحيت ـ جوهر ـ وصف
talented,قابل ـ زهين ـ لائق
talentless,نا اهل ـ نالائق ـ بے هنر ـ بے صلاحيت
taler,بولنے والا ـ قصه سنانے والا
talesman,قصه گو
taliacotian,عمل جراحي جس ميں بازو کا گوشت لے کر ناک وغيره بنادي جاتي هے
talion,ناک کے بدلے ناک دانت کے بدلے دانت ـ قصاص
taliped,مڑے هوئے پير کا ـ جس کا پاؤں مڑا هوا هو
talisman,تعويذ ـ گنڈا ـ نقش ـ سحر
talismanic,سحر کا ـ جادوني
talk,بولنا ـ باتيں کرنا ـ گفتگو کرنا ـ بحث کرنا ـ تقرير کرنا
talkable,بولنے کے قابل
talkative,بکي ـ بيسار گو ـ باتوني
talkativeness,باتونی پن ۔
talkaway,باتوں ميں وقت ضائع کرنا
talkback,بے دھڑک جواب دينا
talkdown,زور سے بول بول کر مخالف کو خاموش کر دينا ـ اپني باپ پر اڑنا
talkeis,فلم جس سے مناظر کے ساتھ گفتگو بھي هو ـ بولتي فلم
talker,بکي ـ بولنے والا
talkout,کسي بحث کو اتنا طويل کر دينا که کوئي فيصله نه هو سکے
talkpersonround,کسي کو سمجھا بجھا کر راضي کر لينا
talktall,شيخي بگھارنا ـ بڑا بول بولنا
tall,قد آور ـ لمبا ـ دراز قامت
tallboys,کپڑے رکھنے کي الماري
tallith,يهوديوں کي نماز پڑھنے کي چادر
tallness,لمبائي ـ قد آوري ـ اونچائي ـ بلندي
tallorder,بے ڈھب فرمائش ـ نهايت مشکل کام
tallow,بھيڑوں کو موٹا کرنا ـ چکنائي لگانا
tallowcandle,چربي کي بتي
tallowchandler,موم بتياں بنانے اور بيچنے والا
tallower,چربي بيچنے والا
tallowish,چربي ملا هوا
tallowy,چکنا
tally,لکڑي جس پر شمار کے نشان بنے هوئے هيں
tallyho,شکار نظر آنے کے بعد شکاری کا اعلان ۔
tallyman,وه دکاندار جس کے پاس خريداروں کا کھاته کھلا هو ـ نمونه دکھا کر مال بيچنے والا
talmigold,پيتل جس پر سونے کا ملمع چڑھا هو
talmud,تلمود ـ فقه يهود
talmudist,فقه تلمود کا ماهر
talon,شکاری پرندوں کا پنجہ ۔ ناخن ۔
talus,ٹخنے کي هڈي ـ پشنے کا ڈھلوان حصه
tamability,مانوس هونے کي صلاحيت
tamarack,امريکه کا ايک مخروطي شکل درخت
tamarin,جنوبي امريکه کا بندر جس کي دم گلهري کي طرح کي گھچے دار هوتي هے
tamarind,املي ـ تمر بندي
tamarisk,سمندر کے کنارے کي ايک جھاڑي جس پر سفيد اور گلابي پھول آتے هيں اور جس کے پتے نرم هوتے هيں
tambour,دف ـ رباب ـ خنجري ـ طنبوره
tamboura,طنبوره
tambourin,مردنگ ـ طنبوره
tame,هلانا ـ سدھانا ـ مطيع کرنا ـ خوگر کرنا ـ توڑنا
tameable,جسے مطيع کيا جا سکے
tamecat,کاسه ليس ـ جو حضوري ـ طفيلي
tameless,جو مانوس نه هو سکے
tamely,فروتني سے
tameness,بودا پن ـ نامردي
tamer,مطيع کرنے والا ـ سدھانے والا
tamil,جنوبي هند کي تامل زبان ـ تامل زبان بولنے والا
tamp,سوراخ ميں بارود بھر کر ڈالنا ـ سڑک کے پتھر کوٹنا
tampan,جنوبي افريقه کا ايک زهريلي چچڑي
tamper,هاتھ ڈالنا ـ چھيڑنا ـ دست اندازي کرنا ـ خفيه معامله کرنا
tamperer,تصريف کرنے والا ـ دست اندازي کرنے والا
tampion,نلوں کي ڈاٹ ـ توپ کے منه کي ڈاٹ
tampon,خون روکنے کيلئے روئي کي گدي ـ ڈاٹ
tamponade,خون روکنے کے لئے زخم کي مرهم پٹي
tamponage,خون روکنے کے ليے زخم بندي کا عمل
tamponment,زخم بندي
tan,چمڑا کمانا ـ کھال پکانا ـ چمڑے کي دباغت کرنا
tanable,قابل دباغت
tandem,گاڑي ميں گھوڑوں کو آگے پيچھے لگائے هوئے
tandstickor,سويڈن کي ديا سلائي
tang,جھنکار ـ ايک قسم کي سمندري گھاس ـ شهد کي مکھيوں کو هلانا ـ چاقو کا پھل ـ پھل جو دستے ميں بيٹھ جاتا هے ـ ذائقه ـ مزه
tangency,خط کا کسي سطح کو چھونا
tangent,خط مماس ـ وه خط جو کسي سطح کو چھوتا هوا گزرے مگر قطع نه کرتا هو
tangential,سطح کو ايک نقطه پر چھونے والا
tangerine,طنجه کا باشنده
tangibility,محسوسيت
tangible,جس کو چھوا جا سکے
tangibleness,محسوسيت
tangibly,واضح طور پر
tangle,الجھانا ـ پھنسانا ـ الجھن ميں ڈالنا
tanglefoot,وسکي ـ شراب
tangler,الجھانے والا ـ پھنسانے والا
tangly,الجھا هوا ـ پيچيده
tango,جنوبي امريکه کا ايک حبشي ناچ
tangram,چيني گورکھ دھندا
tangy,نوکدار ـ مزيدار
tanist,قديم آئر ستاني سردار کا ولي عهد
tanistry,وراثت اور ولي کا انتخاب
tank,تالاب ـ حوض
tankage,حوض ميں پاني محفوظ کرنا ـ حوض کي گنجائش
tankard,شاه کاسه ـ ڈھکنے دار پياله
tankdrama,غرقابي اور بچاؤ کي تمثيل
tanker,تيل بردار جهاز يا گاڑي
tankful,تالاب بھر
tannage,مچڑے کي دباغت کا کام
tannate,کستے وغيره کا تيزاب
tanner,دباغ ـ چمڑا کمانے والا
tannery,چمڑے کي دباغت کا کارخانه
tannic,کستے کا ـ شاه بلوط کي چھال کا
tanniferous,مرکب جس ميں کستے کا تيزاب هو
tannin,شاه بلوط کي چھال
tanning,چمڑا کمانا ـ فن دباغت
tansy,ايک خوشبودار بوٹي
tantalization,للچانا ـ ترسانا ـ ترسايا جانا
tantalize,اميد و بيم رکھنا ـ کلپانا ـ دکھا کر ترسانا ـ للچانا
tantalizer,للچانے والا
tantalizingly,ترساتے هوئے
tantalum,ايک کمياب دھات
tantalus,تنتالوس ـ يوناني ديوتا زبوس کا بيٹا
tantamount,هم پله ـ مساوي
tantara,ترم کي آواز
tantivy,بڑي تيزي سے ـ تيز ـ سرهٹ ـ جلد باز
tantra,تنتر ـ سنسکرت کي مذھبي کتاب
tantrum,غصه ـ جذبه
tanzania,تنزانيه ـ ملک کا نام
tanzanian,تنزانيه کے باشندے
taoism,چيني فلسفي لاؤ تازے کا مذھبي نظام
tap,ٹونٹي جس کے پيپے سے شراب نکالتے هيں ـ ٹوٹني ـ ڈاٹ لگانا ـ برمانا ـ چھيدنا ـ کھٹکھٹانا ـ تھپ تھپانا ـ دستک دينا ـ تھپکي دينا
tapa,درخت کي چھال
tape,فيته ـ نواڑ ـ پٹي ـ شراب
tapeline,فيته
taper,شمع ـ ديا ـ موم بتي
taperingly,اس طرح کے گاؤ دم هوتا چلا جائے
taperness,گاؤ دم هونا
tapestried,مشجري ـ بيل بوٹوں کا
tapestry,ديوار کے منقش پردے ـ ميز پوش وغيره ـ مشجر ـ پوت
tapestrycarpet,غالیچہ ۔ قالین ۔
tapioca,ايک درخت جس سے سوجي نکالي جاتي هے
tapir,برازيل کا ايک جانور جو کچھ سور سے اور کچھ گينڈے سے ملتا جلتا هے
tapis,غلاف ـ پرده ـ ميز پوش
tappet,کھٹکا ـ ايک پرزه
taprate,موجوده شرح
taproom,شراب پينے کا کمره
tapster,شراب فروش جو پيپے سے شراب نکال کر ديتا هے
tapworm,فيتے کي طرح کا لمبا کرم جو معده ميں پيدا هو جاتا هے
tar,تارکول ـ رال ـ قطران ـ کولتار ـ ملاح
taradiddle,گپ ـ جھوٹي بات ـ بے پر کي بات
tarantass,چوپھيه روسي گاڑي ـ بھگي
tarantella,ايک تيز ناچ ـ چک پھيري ناچ
tarantism,ناچ کا جنون ـ ناچ روگ
tarantula,ايک زهريلي بڑي مکھئي جس کے کاٹنے سے ناچنے کا جنون پيدا هوتا هے
taratantara,ترم کي آواز ـ تارا تن تارا
tarboosh,اونچي ترکي ٹوپي
tardigrade,سست رفتار ـ آهسته رو ـ سست خرام
tardily,سستي سے ـ رکتے هوئے
tardiness,سستي ـ کاهلي
tardy,سست ـ کاهل ـ دير کرنے والا
tare,موٹھ ۔ موٹا اناچ ۔ موٹھ کا پودا ۔ کسی ظرف یا گاڑی کا اصل وزن ۔
target,نشانه ـ چاند ـ هدف
targum,توريت کا ترجمه يا اس کي تفسير
targumist,توريت کا مفسر مترجم يا عالم
tariff,مال کے محصولات کي فهرست ـ فرد محاصل
tariffreform,نظام محاصل کي اصلاح
tariffwall,بيروني تجارت کي روک کے ليے محاصل ديوار
tarlatan,باريک ململ
tarmacadam,تارکول ملي هوئي روڑي
tarn,ايک پهاڑي جھيل ـ پوکھر
tarnal,کم بخت ـ منحوس ـ پرلے درجے کا
tarnish,آلوده کرنا ـ ميلا کرنا ـ دھندلا کرنا ـ داغ لگانا
tarnishable,ميلا هو جانے والا ـ کدورت پذير
taroc,ايک قديم تاش
tarpan,تاتاري جنگلي گھوڑا جو اب ناهيد هے ـ قبچاقي گھوڑا
tarpaulin,ترپال ـ موم جامه
tarpeian,تاربي چٹان جس پر سے مجرموں کو گرا کر هلاک کيا جاتا تھا
tarpon,امريکه کي ايک بڑ ي مچھلي
tarragon,پودا جس کي پتياں اچار ميں ڈالي جاتي هيں
tarrock,بط ـ مرغابي ـ پن ڈبکي
tarry,ٹھرنا ـ اٹکنا ـ توقف کرنا ـ دير لگانا ـ رهنا
tarsal,ٹخنے کي هڈيوں کا
tarsia,اطالوي چوبي کام ايک وضع
tarsier,ايک قسم کي بڑي آنکھوں والا لنگور
tarsus,پاؤں کا ٹخنه ـ پير اور ٹانگ کا جوڑ
tart,کھٹا ـ تيز ـ ترش ـ تند ـ تيز مزاج
tartan,چوخانه اوني کپڑا ـ گھاگرے والا سپاهي
tartar,تاتاري ـ ترک ـ تند مزاج آدمي
tartarean,دوزخي ـ جهنمي
tartarian,تاتاري
tartaric,تلچھٹ کي طرح کا
tartarization,تلچھٹ بن جانا ـ درد بن کر جم جانا
tartarize,شراب کي تلچھٹ ملانا
tartarus,جهنم ـ درزخ ـ پاتال ـ جهنم کا نچلا حصه
tartlet,چھوٹا سموسه ـ لقمي
tartly,جھڑک کر ـ سختي سے
tartness,تلخي ـ گرش روئي ـ تيز مزاجي
tartuf,ناٹک کا ريا کار زاهد ـ بگلا بھگت
tarzan,ٹارزن ۔
tasimeter,دباؤ کي تبديلي معلوم کرنے کا آله  ـ موسمي تبديلي معلوم کرنے کا آله
task,مقرر کام ـ معينه کام ـ ذمه کا کام ـ ٹھيکے کا کام ـ مدرسه کا کام ـ کام دينا ـ دبا کے کام لينا
tasmanian,تسمانيه کا رهنے والا
tasmaniandevil,کالي بلا ـ بلي کي قسم کا ايک گوشت خور جانور جو درخت پر رهتا هے ـ تسمانيه کا بلڑ
tass,شراب پينے کا پياله
tassel,پھندنا ۔ جھالر ۔ لٹکن ۔
tastable,لذيذ ـ خوش ذائقه
taste,ذائقه معلوم کرنا ـ چکھنا ـ تھوڑا سا کھانا ـ مزه محسوس کرنا
tasteful,خوش ذائقه ـ مزيدار
tastefully,نفاست سے
tastefulness,نفاست ـ لطافت
tasteless,بے لطف ـ بے مزه
tastelessly,بد ذوقي سے
tastelessness,بے مزگي
taster,ذائقوں کا ماهر ـ چکھ کر بتانے والا
tasty,خوش ذائقه
tat,جھالر گوتھنا ـ ٹاٹ ـ کپڑا
tata,بچوں کي بول چال في امان اﷲ ـ خدا حافظ
tategallery,لندن کا ايک مشهور تصوير خانه
tatter,ٹکڑا ـ چيتھڑا ـ خسته حال
tattered,پاره پاره ـ پھٹا هوا ـ پھٹا پرانا
tatting,جھالر يا ليس بنانے کا کام
tattle,گپ ـ بکواس ـ گپ مارنا ـ بے تکي باتيں کرنا
tattler,ايک مشهور انگريزي رساله ـ زٹلي ـ گهي ـ بکواس کرنے والا
tattoo,انگلیوں سے کسی چیز پر طلبہ سا بجانا ۔ جس کو گود کر نقش کرنا ۔ گودنے کانشان ۔
tattooer,جسم کا گود کر نقش بنانے والا
tatty,ٹٹي ـ خس کي ٹٹي
taught,سکھايا هوا
taunt,طعنه دينا ـ ملامت کرنا ـ طعنه ـ بلند ـ اونچا
taunter,ملامت کرنے والا
taurine,بيل کي طرح ـ سانڈ جيسا ـ برج ثور کا
taurus,برج ثور
taut,بالکل درست ـ ٹھيک ٹھيک ـ تنا هوا
tauten,تننا ـ کسنا
tauter,تاننے والا ـکسنے والا
tautly,ٹھيک طور پر ـ کسي کر
tautness,درست هونا ـ کھچا هوا هونا
tautoligist,ايک ھي بات کو بار بار بيان کرنے والا
tautological,مکرر ـ تکرار معني کا
tautologize,تکرار معني کرنا ـ ايک ھي بات کو مکرر بيان کرنا
tautology,ايک هي بات کو مختلف الفاظ ميں بياں کرنے کا فن ـ تکرار
tavern,شراب خانه ـ کلال خانه
taverner,کلال ـ مے فروش
tavernhunter,شرابي
taw,چمڑا کمانا ـ دباعت کرنا ـ سفيد چمڑا بنانا ـ گوليوں کا کھيل
tawdrily,بھڑک دار اور بھدے طريقے سے
tawdriness,بے ڈھنگا پن ۔ پھوہڑ پن ۔
tawdry,بھڑکيلا اور بھدا ـ بے ڈھنگا
tawer,سفيد چمڑا تيار کرنے والا
tawniness,سانولا هونا ـ گندم گو هونا
tawny,رنگ ـ گندمي رنگ کا ـ سانولا
tax,محصول لگانا ـ لگان مقرر کرنا ـ بوجھ ڈالنا
taxability,محصول لگانے کے قابل هونا
taxable,اهل محصول
taxably,قابل محصول هونے کي حد تک
taxation,محاصل ـ تشخيص محاصل
taxer,محصول لگانے والا
taxi,کرايه کي گاڑي
taxibleness,محصول لگانے کے قابل هونا
taxidermist,جانوروں کي کھالوں کو بھڑنے والا
taxidermy,جانوروں کی کھال میں بھس بھرنے کا فن ۔
taximeter,چلا هوا فاصله بتانے والا ٹيکسي کا آله
taxis,هاتھ کے دباؤ سے جوڑ بٹھانا ـ هڈي بٹھانا
taxistand,ٹيکسياں کھڑي کرنے کي جگه
taxless,جس پر کوئي ٹيکس نه هو
taxology,علم تقسيم حيوانات
taxonomy,حيوانيات کے جنس اور انواع ميں تقسيم کے اصول
taxpayer,محصول دينے والا
taxpaying,ٹيکس ادا کرنا
tea,چائے کا پودا ـ چائے کي پتي ـ چائے پلانا ـ جوشانده ـ عرق
teacaddy,چائے کا ڈبه
teacake,کيک جو چاهے کے ساتھ کھايا جائے
teach,سکھانا ـ لکھانا پڑھانا ـ تعليم دينا ـ هدايت کرنا
teachability,قابل تعليم هونا
teachable,سکھانے کے قابل
teachableness,تربيت پذيري
teacher,سکھانے والا ـ بڑھانے والا ـ تعليم دينے والا
teachership,مدرسي ـ معلمي کا پيشه
teachest,چائے بھيجنے کي پيٹي يا صندوق
teaching,تعليم ـ تربيت ـ درس و تدريس
teacup,جائے کي پيالي
teacupful,چائے کي بھري پيالي
teahouse,چائے کي دوکان يا هوٹل
teak,ساگوان ـ ساکھو ـ ساگوان کا درخت ـ تعميري لکري
teakwood,ساگوان کي لکڑي ـ تعميري لکڑي
teal,پن ڈبکي ـ چھوٹي بط ـ مرغابي
team,دو يا کئي جانور جو ساتھ پيدا هوئے ـ جھول ـ ٹکڑي ـ گھوڑوں کي جوڑي ـ کھيل کي جماعت بنانا
teamaker,جائے بنانے والا
teamer,کھيل کي جماعت بنانے والا
teaming,ايک جماعت کو کام پر لگانا
teamster,جماعت سے کام لينے والا
teamwork,منظم کام ـ اتحاد عمل ـ متفقه کوشش
teapot,چائے کا برتن ۔
teapoy,چھوٹي ميز ـ تپاتي
tear,چيرنا ـ پھاڑنا ـ چاک کرنا ـ ٹکڑے ٹکڑے کرنا ـ اختلاف پيدا کرنا ـ جھپٹنا ـ دوڑنا ـ آونسو ـ اشک ـ آنسو کي بوند ـ قطره
tearable,چيرنے کے قابل ـ پھاڑنے کے قابل
teardown,آنسه بهانا
teardrop,آنسو کا قطره
tearful,پر اشک ـ اشکبار ـ نم ناک
tearfulness,پرنم هونا ـ اشک آلودگي ـ اشکباري
teargas,اشک اور گيس
tearing,پھاڑتے هوئے ـ سخت ـ شديد ـ چير ـ چاک
tearless,خشک آنکھيں
tease,دق کرنا ـ تنگ کرنا ـ ستانا ـ چھيڑ خاني کرنا ـ تومنا ـ صاف کرنا
teasel,پودے جس کے سروں پر گوکھو کے سے گچھے هوتے هيں ـ کپڑے پر  رواں اٹھانے کا آله
teaser,ستانے والا ـ دل لگي کرنے والا
teashop,چائے کي دوکان يا هوٹل
teasingly,دق کرنے کي غرض سے ـ چھيڑتے هوئے
teaspoon,جائے کا چمچه
teaspoonful,چمچه بھر کر
teat,چوچي ـ سرپستان ـ تھن ـ بھٹني
teatime,چائے پينے کا وقت
teatlike,تھن کي طرح کا ـ سرپستان کي طرح
teazel,ولائتي گوکھرو سے رواں اٹھانا
teazle,کپڑوں پر رواں اٹھانے کا آله
technic,کسي فن يا هنر کے متعلق
technical,کسي خاص فن يا علم کے متعلق جو قانون کي نظر ميں جرم هو
technicality,علمي يا فني حيثيت
technically,اصطلاحي طور پر ـ فني طور پر
technicalskill,فني اهليت
technicalterms,فني اصطلاحيں
technician,ماہر فن ۔
technicist,فن کی جزنیات سے واقف ۔ فن دان ۔
technique,طريق کار ـ طرز کار ـ فني عمل
technocracy,ماهران فن کي حکومت
technological,علوم صنعت کے متعلق
technologist,صنعت و حريف کي تاريخ کا ماهر
technology,صنعت و حرفت کي ترقي کا مطالعه
techtorial,غلاف کا کام دينے والي ـ غلافي
tectonic,تعمير کے متعلق
ted,گھاس کو پھيلا کر خشک کرنا
teddy,ريچھ کي شکل کا کھلونا
tedeum,اطالوي زبان کا ترانه ـ حمد ـ شکرانه
tedious,بھاري ـ گراں ـ اکتانے والا
tediously,تکليف ده طور پر
tediousness,ناگوار هونا
tedium,اجيرن هونا ـ کوفت ـ الکسي ـ ناگواري
tee,ٹي کي شکل کي کوئي چيز ـ چھتري کي شکل کا مکس جو بدھ مندروں پر بنايا جاتا هے
teem,معمور هونا ـ بھرا ھوا هونا ـ حامله هونا ـ بهتات هونا
teemer,خالي کرنے والا ـ خارج کرنے والا
teen,رنج ۔ مصیبت ۔ نقصان ۔
teeth,دانت
teethe,دانت نکلنا
teething,دانت نکلتا هوا ـ دانت نکلنا
teetotal,منشيات کا مخالف ـ پورا ـ مکمل
teetotaler,نشه آور چيزوں سے پرهيز کرنے والا
teetotalism,نشے کا اجتناب
teetotum,ايک کھيل جس ميں حروف کي قيمتيں مقرر هوتي هيں
teg,دوسرے سال کي بھيڑ ـ پوٹلا
tegular,کھپرے يا چھت کي تاس کا
tegument,چھال ـ خول
tehee,حقارت کي هنسي ـ نيچي آواز کي هنسي
teinoscope,اشیاء کے عرض و طول کو گھٹانے بڑھانے والی دوربین ۔
teknonymy,بيٹے کے نام سے ـ پاک کے نام مشهور هونا ـ مثلا ابو القاسم í ابوالشاهد
telamon,آدمی کی شکل کا ستون ۔
telautogram,وه پيام جو تلغراف عکسي سے آيا هو ـ عکسي تار
telautograph,تحرير کو هو بهو منتقل کرنے والا تار ـ عکسي تار
telecast,نشر کرنا
telecaster,نشر کرنے والا
teledu,جاوا کا بدبودار بجو
telegram,تار کي خبر
telegraph,تار کے ذريعے خبر بھيجنا
telegrapher,تار کے ذريعے خبر بھيجنے والا
telegraphese,حد سے زياده مختصر ـ عبارت
telegraphic,برق کي زبان ميں
telegraphically,تار کے ذريعے سے
telegraphist,تار برق پر کام کرنے والا ـ تار بابو
telegraphy,تار برقی کا فن ۔
telemechanics,لاسلکي کے ذريعے مشينوں کو چلانے کا فن ـ لاسلکي ميکانک
teleology,يه نظريه که کائنات کے تغيرات کا ايک خاص مقصد سے اور اسباب ظاهري پر ايک اور نظام اسباب هے
telepathic,اشراق ۔ تعلق ذہن ۔
telepathist,روحاني پيام رسائي کا ماهر
telepathize,ذهن کو متاثر کرنا ـ اشراق سے اثر ڈالنا
telepathy,اشراق ـ تعلق ذهني
telephone,آواز کو دار تک پهنچانے کا آله ـ ٹيليفوں سے گفتگو کرنا
telephonic,ٹيليفوني
telephonist,وه شخص جو ٹيليفون مشين پر کام کرتا هے
telephony,ٹيلي فون سے کام لينے کا طريقه
telephotography,دور عکسي تصوير کشي
telescope,دور بین ۔
telescopic,دوربيني
telescopically,دور بين کے ذريعے
telescopist,دوربين کے استعمال کا ماهر
telescopy,دوربين کي ساخت اور اس کے اصولوں کا علم
teleseme,بجلي سے اشاره دينے کا آله جو هوٹلوں ميں رکھا جاتا هے
televise,لاسلکي کے ذريعے منتقل کرنا
television,لاسلکی کے ذریعے دور کی اشیاء کا مشاہدہ ۔ ٹیلیوژن ۔
televizor,لاسلکی کے ذریعے منتقل کرنے والی مشین ۔
telex,ٹیلیکس مشین ۔
tell,کهنا ـ بولنا ـ بيان کرنا ـ سنانا ـ اظهار کرنا ـ مشهور کرنا ـ بتلانا ـ حکم دينا ـ فيصله کر سکنا ـ رائے شماري کرنا ـ مامور کرنا
tellable,قابل بیان ۔
teller,بيان کرنے والا ـ بولنے والا ـ تبصره کرنے والا
tellership,رائے شماري کا عهده
telling,کار گر ـ مؤثر
tellingly,مؤثر طور پر
