dangler,عورتوں کے پيچھے چکر لگانے والا
daniel,عادل ـ عاقل
danish,هوشيار
dank,گيلا ـ پرنم ـ تر ـ مرطوب
danker,تر کرنے والا
dapper,چست ـ صاف ستھرا
dapple,دغدار کرناـ دھبے ڈالناـ رنگ برنگي کرنا
darbies,هتھکڑي
dare,جرار کرناـ همت کرناـ مقابله کرنا
dareful,باهمت ـ جرات والا
darer,همت کرنے والا
daring,دلبر ـ شجاع ـ من چلا
dark,اندھيراـ تاريک ـ پوشيده
darkages,زمانه جاهليت
darkdeed,بر ا فعل
darken,اندھير ا چھايا هوا ـ اندھيرا هونا ها کرنا
darker,اندھيرا کرنے والا
darkhorse,خلاف توقع جيتنے والا گھوڑا
darklooks,پر غضب نگاهيں
darksayings,چيستاني معقولے
darling,آنکھوں کا تارا ـ جان سے عزيز  ـ لخت جگر
darn,رفو کيا هوا حصه ـ مرمت کرنا
darner,رفو کرنے والا  ـ مرمت کرنے والا
darning,رفو گري
dart,تيز ـ نيزه ـ تير چلانا
darter,تير چلانے والا
dash,دے مارناـ ٹکراناـ پاش پاش کرنا
dasher,پاش پاش کرنے والا ـٹکڑے والا
dashing,شيخي باز
dastard,نامرد ـ ڈرپوک ـ بزدل
dastardly,بزدلانه
data,نقطه آغاز
datable,معلوم کرنے کے قابل
date,تاريخـ کجھور کا درخت
dateable,تاريخ ڈالنے کے قابل
datepalm,کھجور کا درخت
dative,مفعول
datum,معلوم ـ مفروض
daub,پلستر کرنا ـ ليپنا
dauber,پلستر کرنے والا
daughter,بيٹي  ـ لڑکي ـ دختر
daunt,بد دل کرنا ـ جي چھڑانا
daunter,جي چڑانے والا
dauntless,دلير ـ بے خوف ـ بے ڈر ـ بے باک
davy,حلف نامه ـ بيان حلقي
davylamp,کان کنوں کا محفوظ چراغ جس سے آگ لگنے کا انديشه نهيں هوتا
daw,ايک قسم کا بڑا کوا
dawdle,وقت ضائع کرنا ـ  بے کا ر پھرنا
dawdler,وقت ضائع کرنے والا
dawn,صبح هونا ـ نمودار هوناـ ابتدا ـ آغاز
day,دن ـ يوم ـ روز
dayboarder,مدرسه ميں کھانا گھر پر سونا
daybook,روز نامچه
daydream,خيالي پلاؤ
daydreamer,خيالي پلاؤ بنانے والا
daydreaming,خيالي پلاؤ پکانا
daylight,اعلان ـ اشتهار
daytime,دن کے وقت
daze,بدحواس کر دينا ـ پريشان کرنا ـ خيره کرنا
dazzle,خيره کرنا ـ پريشان کرنا ـگھيرا دينا
dazzler,پرشان کرنے والا
dazzling,درخشنده ـ چمکتا هوا
deacon,مهتم نياز و صدقات
dead,مرده ـ بے جان ـ بے نور
deaddrunk,مدهوش ـ بد مست
deaden,کمزور هونا ـ مرده کرنا
deadener,کمزور کرنے والاـ بے طاقت کرنے والا
deadloss,سراسر نقصا€
deadly,مهلک حد سے زياده
deadman,بے طاقت آدمي ـ کمزور
deadsleep,خواب غفلت  ـمردے کي طرح سونا
deaf,اونچا سننے والا ـ بهره
deafen,شور و غوغا سے کان پڑي آواز نه سننے دينا
deafish,بهروںکي طرح
deal,تک ـ کاري مقدار ـ حصے کرنا ـ تقسيم کرنا ـ کاروبار کرنا ـ بحث کرنا
dealer,تقسيم کرنے والا ـ کاروباري
dealing,سلوک ـ برتاؤ ـ لين دي€
dean,جامعه کے کسي شعبے کا صدر
dear,پيارا ـ محبوب ـ عزيز
dearest,بهت عزيز
dearly,پيار سے ـ محبت سے
dearness,اخلاص ـ پيار ـ گراني
dearth,کمي ـ قلت ـ تنگي
death,روحاني  موت ـ فنا ـ وفات
deathblow,سخت چوٹ ـ مهلک مرض
debacle,بھگڈر ـ خاتمه ـ زوال
debar,محروم کرنا ـ باز رکھنا ـ منع کرنا ـ خارج هونا
debase,بے قدر کرنا ـ ذليل کرنا ـ بے آبرو کرنا
debasement,بے قدري ـ ذلت ـ رسوائي
debaser,ذليل کرنے والا ـ بے آبرو کرنے والا
debatable,قابل عذر ـ قابل بحث
debate,بحث کرنا ـ جھگڑا کرناي
debateable,بحث کے قابل ـ غور و فکر کے قابل
debater,مناظره کرنے والا ـ بحث کرنے والا
debating,مباحثه
debauch,خراب کرنا ـ عياش بنانا ـ ور غلانا
debauchee,بدکار ـ عياش ـ شهوت پرست
debaucher,خراب کرنے والا ـ بگاڑنے والا
debauchery,بد کاري ـ رنڈي بازي ـ عياشي
debenture,قرض نامه ـ تمسک
debilitant,کمزور ـ ضعيف
debilitate,کمزور کرناـ ضعيف کرنا
debilitation,کمزور کرناـ ضعيف کرنا
debility,کمزوري ـ ناتواني
debit,قرض ـ ادھار
debitable,ادھار کے قابل
debonair,خوش اخلاق ـ خليق ـ خوش طبع
debouch,تنگ جگه سے نکلنا
debris,ملبه ـ ٹکڑے
debt,ادھار ـ قرض دام
debtor,مقروض ـ قرض دار
debut,ابتدا ـ آغاز ـ شروع
decade,عشره ـ دس برس
decadence,زوال ـ تنزل
decagon,دو گوشه
decalogue,دس احکام جو شريعت موسوي کي بنياد هے
decamp,کوچ کرنا ـ پڑاؤ اٹھانا
decant,انڈيلناـ آهسته آهسته ڈالنا
decanter,شيشه کي صراحي
decapitate,گردن مارنا ـ قتل کرنا ـسر قلم کرنا
decapitation,قتل ـ گردن مارنا
decapitator,ق تل کرنے والا
decay,زوال پذير هونا ـ مر جھانا ـ خراب هونا
decayable,مر جھانے کے قابل ـسڑنے کے قابل
decayer,مرجھانے والا
decease,انتقال ـ فنا ـ موت
deceased,مرا هوان شخص ـ متوفي
deceit,حيله گري ـ عياري
deceitful,حيله گر ـ مکار ـ فريبي
deceitfully,مکاري سے
deceivable,فريب کے قابل ـ دھوکے کے قابل
deceive,مکر کرنا ـ فريب کرنا ـ مايوس کرنا
deceiver,دغا باز ـ حيله ساز
december,دسمبر
decenary,دسواں برس
decency,سائستگي ـ ذوق سليم ـ پاس
decennial,دس ساله
decent,آبرو دار ـ با حيا ـ مهربا€
decenter,حيا کرنے والا
deception,فريب ـ دھوکه ـ چالف
deceptive,گمراه کنـ فريب ده
deceptively,دھوکه سے
decidable,قابل فيصله
decide,فيصله کرنا ـ قرار دينا ـطے کرنا
decided,اٹل ـ طے شده
decider,فيصله کرنے والا
deciding,فيصله
deciduous,پر جھڑا ـ چند روزه
decimal,دسواں
decimate,هر دس ميںسے ايک کو قتل کرنا
decimation,دسويں حصے کو تباه کرنا
decipher,حل کرنا ـ مطلب نکالنا
decipherable,حل کے قابل
decision,مستقل مزاجي ـ ثابت قدمي ـ قطعي رائے
decisive,فيصله کن
deck,آراسته کرنا ـ سجانا
decker,سجانے والا
declaim,کلام کرنا ـ  جذباتي تقرير کرنا
declaimer,باتوني
declamation,تقرير کي مشق ـ جذباتي تقرير
declamatory,لمبي چوڑي ـ کھوکھلي
declarable,قابل اقرار ـ قابل اعلا€
declarant,اقرار کرنے والا
declaration,اقرار نامه ـ اعلان ـحتمي بيا€
declarative,توضيعي
declarator,اقرار کرنے والا ـ اعلان کرنے والا
declaratory,مظهر
declare,حکم لگانا ـ ظاهر کرنا ـاعلان کرناـ اقرار کرنا
declarer,اقرار کرنے والا ـ ظاهر کرنے والا
declaring,اعلا€
declension,اتار ـ  نشيب ـ تنزل
declinable,قابل تعريف ـ گردان کے قابل
declination,زوال ـ تنزل ـ انحراف
decline,ڈھلوان هونا ـ جھکا هوا هونا ـ زوال پذير هونا
decliner,انکار کرنے والا ـ رد کرنے والا
declivity,جھکاؤ
decoctable,عرق نکالنے کے قابل ـ جوش دلانے کے قابل
decoction,کاڑھا ـ جوش دے کر نکالا هو عرق
decollated,درخت قلم کرناـ سر کاٹنا
decollete,سر قلم کرنا
decombent,گرا هوا ـزمين پر ليٹا هوا
decompose,اجزا کا عليحده هونا
decomposer,گلانے والا
decomposition,بوسيدگي ـ روانيت
decontrol,پابنديوں کا هٹا لينا
decorate,سجاناـ آراسته کرنا ـ سنوارنا
decorating,سجاؤ
decoration,سجاوٹ ـ اعزازي نشا€
decorator,سجانے والا
decorous,مذهب ـ متين ـ معقول
decorticate,چھيلنا ـ پرست دور کرنا
decorum,شعور ـ تميز ـ تهذيب
decoy,دھوکا ـ دام ـ فريب
decoyer,دھوکا باز
decrease,کمي کم کرنا
decrecent,زوال پذير ـ چھوٹا کرنے والا
decree,حکم ـ فرمان ـ فيصله
decrement,کمي ـ تخفيف
decrepit,ضعيف ـ بوڑھا ـ فرسوده
decrepitate,معدنيات کا راکھ هوجانا
decrepitude,کمزور ي ـ خسته حال
decretal,پوپ کے فرامين کا مجموعه
decry,بد نام کرنا ـ عيب لگانا
decussate,کاٹنا ـ چيرنا
dedicate,نذر کرنا ـ چڑواھال
dedication,انتسابي کتبه ـ نذر و نياز
dedicator,نذر و نياز کرنے والا
deduce,پيدا کرنا ـ حاصل کرنا
deducible,نتيجه نکالنا
deduct,وضع کرناـ کم کرنا ـ گھٹانا
deduction,وضع  ـکمي ـ قياس
deductive,قياسي ـ استخراجي
dee,ڈي کي شکل کے ساز کا حلقه
deed,کام ـ کرتوت ـ مهم ـ کردار ـاصل ـ فعل
deem,تصور کرنا ـ قياس کرنا ـ خيال کرنا
deemhighly,بھت اچھي رائے دينا
deep,عميق ـ گهرا ـ پکا شرابي
deepen,رنج يا تکليف بڑھانا
deepener,تکليف بڑھانے والا€
deeply,گھرائي سے
deer,هرن ـ غزل
deface,خراب کرناـ بد نما کرنا
defacement,بربادي ـ شکل بگاڑنا
defacer,مٹانے والا  ـ شکل بگاڑنے والا
defacto,د ر حقيقت
defalcate,خود برباد کرناـ خيانت کرنا
defalcation,خيانت ـ خرد با
defamation,هتک ـ ازاله حيثيت عرفي
defamatory,بدنام ک€
defame,عيب لگانا ـ تهمت لگانا
defamer,عيب لگانے والا
default,غفلت کرناـ کوتاهي کرنا
defaulter,قصور وار ـ ناهند ـ غير حاضر
defeasance,ابطال ـ ترديد
defeasible,ضبطي کے قابل ـ قابل تنسيح
defeat,مغلوب کرناـ هرانا ـ محو کرنا
defeater,شکست دينے والا
defeatism,شکست پسند
defecate,صاف کرناـ تلچھٹ دور کرنا
defecation,تلچھٹ
defect,خامي ـ کسر ـکوتاهي
defecter,کوتاهي کرنے والا
defection,ارتداد ـ انحراف
defective,عيب دار ـ کھوٹا
defence,حفاظت ـ بچاؤ ـ مورچه
defend,بچاناـ حفاظت کرنا ـ سامنا کرناـ عذر داري کرنا
defendable,حفاظت کے قابل ـ بچانے کے قابل
defendant,جواب ده ـ مدعا عليه
defender,خامي ـ ناصر ـ حمانتي
defense,تائيد کرنا ـ جواب دهي کرنا
defensible,قابل تائيد
defensive,محافظه
defer,ملتوي کرنا ـ ديدار کرنا ـ تسليم کرنا
deference,قدر ـ تعظيم ـ لحاظ
deferential,بڑوںکا ادب کرنے والا ـ با ادب
defiance,نافرماني ـ سر کشي
defiant,دلير ـ گستاخ ـ سرکشي
deficiency,کمي ـکوتاهيـ نقص
deficient,نامکمل ـ ناتمام
deficit,خساره ـ فاضل
defile,گنده کرناـ گدلا يا ميلا کرنا
defilement,آلودگي ـ ناپاکي ـ گندگي
defiler,آلودگي پھيلانے والا ـ ناپاک کرنے والا
definable,آلودگي کے قابل
define,تعريف ـ حد بندي کرنا ـ واضع کرنا
definer,تعريف کرنے والا
definite,روشنـ قطعي ـ واضع
definitely,بالکل ـ صاف طور پر
definition,صفت ـ تعريف ـ خاصيت
definitive,محدود کرنے والي صفت ـ فيصله ک€
deflate,اصل قيمت پر لے جانا
deflect,خم کرنا ـگمراه هو جانا
deflectable,خم کرنے کے قابل
deflection,جھکاؤ  ـ گمراهي ـ موڑ
deflector,خم کرنے والا ـ موڑنے والا
deflower,کنوارا پن ختم کرناـ زنا بلجبر کرنا ـبے آبرو کرنا
deform,بد نما کرناـ صورت بگاڑناـ بد شکل کرنا
deformable,صورت بگاڑنے کے قابل
deformation,خرابي ـ تنزل ـ بگاڑ
deformer,خراب کرنے والا
deformity,بد صورتي
defraud,حق مارنا ـ فريب دينا
defraudation,فريب
defrauder,فريب دينے والا
defray,خرچ ادا کرنا
defrayable,خرچ ادا کرنے کے قابل
defrayer,حسان کرنے والا
deft,هوشيار ـ کاريگر
deftly,چالاکي سے
deftness,هوشياري
defunct,مرا هواـ مرحوم
defy,مقابله کرنا ـ خم ٹھونکنا
degeneracy,کمي  ـ کم همتي ـ خفت
degenerate,ذليل ـ کمينه
degeneration,خواري ـ ذلت ـ بگاڑ
deglutinate,چھڑاناـ چھوڑناـ جدا کرنا
degradable,برطرف کرنے کے قابل
degradation,رسوائي ـ ذلت
degrade,کم رتبه کرنا ـ شرافت کھو دينا
degrader,رتبه کم کرنے والا
degree,حد ـ سند ـ درجه ـ دائره ـ پايه
degrim,درد يقيقه ـ آدھے سر کا درد
deification,خدائي درجه ـ پرستش
deify,خدا بنانا ـ پوجنا
deign,عنايت کرنا ـ منا سب سمجھنا
deism,عقيده ـ الحاد
deist,دين فطرت کا معتقد
deity,خدائي
deject,اداس کرنا ـرنجيده کرنا
dejecta,گوبر ـ پاخانه
dejection,پس ماندگي ـ اداسي ـ ملال
dejeuner,چاشت ـ ناشتهـ نهاري
dejure,ازروئے قانون ـ قانونا
delate,مجرم ٹھراکر عدالت ميں پوش کرنا ـ مخبر کرنا
delation,الزام ـ جرم کي اطلاع
delay,ملتوي کرنا ـسستي کرناـ تاخير کرنا
delayer,تاخير کرنے والا ـ سستي کرنے والا
dele,مٹانا ـ کاٹنا ـ قلم زد کرنا
delectable,خوش آئنده ـ دلپسند ـ خوشگوار
delectably,دلپسندي سے
delectation,خط ـ لطف ـ مزا ـ دلچسي
delegate,سفير ـ مندوب ـ اياچي
delegation,جماعت نمائنده گا€
delete,مٹانا ـ قلم زدکرنا ـ خارج کرنا
deleterious,مهلک ـ قهريلا ـ مضر
delf,ايک قسم کا مڑي يا چيني کا برت€
delhi,دلي
deliberate,غور کيا هوا ـ سوچ بچار کيا هوا ـ ارادي
deliberately,جان بوجھ کر
deliberation,غور فکر ـ سوچ بچار
deliberator,غور کرنے والا ـ سوچ بچار کرنے والا
delicacy,نفيس غذا ـ اچھا کھانا ـ نزاکت
delicate,نازک ـ باريک  ـلذيذ
delicately,نفاست سے ـ ماهرانه طور پر
delicious,مزيدار ـ لطيف ـ خوش ذائقه
delight,پسند آنا ـ خوش کرنا ـ مسرور کرنا
delightful,دلکشي ـ مسرت بخش ـ خوش آئينده
delightfully,دلچسپي سے
delimit,سرحد مقرر کرنا ـ حد بندي کرنا ـ حد مقرر کرنا
delimiter,حد مقرر کرنے والا ـحد بندي کرنے والا
delineate,نقشه کھينچنا ـ خاکه اتارناـ بيان کرنا
delineation,بيان ـ روداد ـ نقشه ـ خاکه
delinquent,عاصي ـ مجرم ـ گنهگار ـ قصور وار
deliquescent,پتلا ـ رقيق
delirious,بے هوش ـ حواس باخته
delirium,بے هوشي ـ سر سام ـ اضطراب
deliver,نجات دينا ـ آذاد کرنا ـ پيدا کرنا ـ سپر کرنا
deliverable,حواله کرنے کے قابل
deliverance,نجات ـ خلاصي
deliverer,حواله کرنے والا
delivery,سپردگي ـ پيدائش ـ ولادت ـ حوالگي ـ حمل
dell,خندق ـ کھڈ ـوادي
delta,ڈيلٹا
deltoid,تکونيا ـ يوناني مثلث نما
delude,فريب دينا ـ پھٹکا نا ـ دھوکه ـ جھانسا دينا
deluder,جھانسا دينے والا
deluge,طوفان نوح ـ سيلاب ـ بھرمار کرنا
delusion,سراب ـ وهم ـ خيال ـ دھوکه
delusive,مانوس کن ـ پرفريب ـ بے اصل
delve,کھودينا ـ چھان بين کرنا  ـ نشيب غار
delver,چھان بين کرنے والا
demagnetization,مقناطيسي اثر
demagnetize,مقناطيسي اثر دور کرنا
demagog,هر دلعزيزـ بازاري ليڈر
demagogue,بازاري ليڈر ـ هر دلعزيز
demand,مطالبه کرنا ـ طلب کرنا ـ چاهنا ـ تقاضا کرنا ـ سوال کرنا
demandable,قابل طلب ـ قابل مطالبه
demander,مطالبه کرنے والا ـ تقاضا کرنے والا
demarcate,حصه لگاناـ حد لگانا ـ حد بندي کرنا ـ حد مقرر کرنا
demarcation,انتها ـ حد ـ کنارا ـ احاطه
demarcator,حد مقرر کرنے والا
demean,خوار کرنا ـ گھٹانا  ـ ذليل کرنا
demeanor,خوار کرنے والا
dement,مجنوں بنا دينا ـ پاگل بنانا
dementate,ديوانه کرنا ـ پاگل بنانا
demerit,قصور ـ خطا ـ خرابي ـ عيب
demesne,قبضه مالکانه ـ علاقه ـ ملک
demigod,وه سرما جو ديوتا کي طرح مانے جاتے هيں
demise,انتقال ـ رحلت ـ مرگ
demit,دست بردار هونا ـاستعفي دينا
demob,فوجي خدمت سے سبکدوش هونا
demobilize,فوجي خدمت سے آذاد کيا جانا
democracy,جمهوريت ـ عوامي حکومت
democrat,جمهوري حکومت کا حامي
democratism,جمهوريت پسندي
demolish,گرانا ـمهندم کرنا
demolisher,گرانے والا
demolishing,گراؤ
demolition,بگاڑ ـ انھدام
demon,ديو ـ جن ـ شيطان ـ بري عادت
demonetization,زر کا رواج بند کرنا
demonetize,سکه زر کا رواج بند کرنا
demoniac,آسيب زده شخص
demonstrable,قابل اثباب
demonstrate,ثابت کرنا ـ بيان کرنا ـ  بتانا
demonstration,اثبات ـ دلالت ـ دليل
demonstrative,مديل ـ مظاهره پسندـ مثبت
demonstrator,معلوم سائنس کا مدد گار
demoralization,اخلاقي ابتري ـ نظم و ضبط کا بگاڑ
demoralize,بگاڑنا ـ اخلاق خراب کرنا ـ بد دل کرنا ـ همت پست کرنا
demoralizer,اخلاق خراب کرنے والا
demulcent,نرم کرنے والا
demur,تامل کرناـ اعتراض کرنا
demure,مطمئن ـ متين ـ سنجيدها
demurely,شرم سے ـ سنجيدگي سے
demurer,مطمئن کرنے والا
demurrable,قابل اطمينا€
demurrage,ٹھرنے کا هرجانه ـ تاوان  ـ خساره
demurrant,پس پيش کرنے والا ـ تامل کرنے والا
demy,تقطيع ـ کاغذ کي کتاب
den,آمد و رفت کي جگهـ چوروں کا اڈا ـ خلوت خانه
denationalize,کسي قوم کي خصوصيت زائل کرناـ قومي ملکيت سے خارج هونا
denaturalize,فطرت تبديل کرناـ غير فطري بنا دينا
denaturation,خلاف فطرت
denature,خلاف فطرت بنانا ـخصوصيا ت تبديل کرنا
dendriform,شجر پيکر
dendrology,درختوں کا علم ـ علم الشجار
dengue,ايک قسم کا بخار
deniable,قابل انکار ـ قابل ترديد
denial,رد نفي ـ انکار
denier,انکار کرنے والا
denizen,شهره ـ باشنده ـ اجنبي لفظ
denmark,ايک ملک کا نام ـ ڈنمارک
denominate,پکانا ـنامزد کرنا
denomination,لقب ـ اسم ـ عرفيت
denominative,اسمي ـ تسمے کا
denominator,نام رکھنے والا ـ نامزد کرنے والا
denotation,علامت ـ لقب
denote,ظاهر کرنا ـ بتانا
denounce,کھلم کھلا الزام ديناـ انتقام کي پيش گوئي کرنا
denouncement,مخبري ـ علامت
denouncer,مخبري کرنے والا
dense,گاڑھا ـ ٹھوسـ احمق
density,کثافت ـ گھنا پن ـ بيوقوفي
dent,پچک جانے کا نشان ـ نشان ڈالنا
dental,دنداني ـ دانتوں کے متعلق
dentate,دندانه دار
dentiform,دانتوں کي طرحـ دندان ساز
dentifrice,مسي ـ منج€
dentist,دندان ساز
dentistry,دندان سازي
dentition,دانت نکالنا
denture,مصنوعي دانتوں کا چوکا
denudate,برهنه کرنا ـ ننگا کرنا ـکپڑے اتارنا
denudation,عرياني ـ برهنگي
denudative,برهنه کرنے والا  ـ  عرياني کرنے والا
denude,کنگال کرناـ کپڑے اتارنا ـ برهنه کرناـ ننگا کرنا
denuder,برهنه کرنے والا
denuding,برهنه
denunciate,æبد زباني کرنا ـ گالي دينا
denunciation,بد زباني ـ گاليوں کي بوچھاڑ
denunciative,ملامت آميز
deny,ترديد کرنا ـ نفي کرنا ـ انکار کرنا
deocct,جوش دينا ـ ابالنا ـ عرق نکالنا ـ جوش دے کر ـ عرق تيار کرنا
deodar,ايک قسم کا جنگلي درخت
deontologist,ماهر اخلاقيات ـ فلسفه اخلاق کا عالم
deontology,فلسفه اخلاق ـ علم الاخلاق
depart,رخصت هونا ـ روانه هونا ـ چلے جانا ـ انحراف کرنا
departed,مرحوم ـ گزرا هوا
department,محکمه ـ ضلع ـ علاقه
departmental,محکمے سے متعلق
departmentally,محکمه دارانه
departure,رخصت ـ روانگي ـ انحراف
depasture,مويشيوں کا چرنا ـ چرانا
depauperate,اخلاق بگاڑنا ـ غريب کرنا ـ محتاج کرنا ـ مفلس کرنا
depauperation,تخريب اخلاق
depauperize,ناداري سے نجات دلانا
depend,منحصر هونا ـ بھروسه رکھنا
dependable,قابل اعتماد
dependance,سهارا ـ آسرا ـ لگاؤ ـ انحصار
dependant,ماتحت ـ تابع ـ نوکر
dependence,دارومدار ـ انحصار
dependency,تابعداري ـ انحصار
dependent,تابع ـ محتاج
dephosphorize,فاسفورس دور کرنا
depict,صورت يا روپ اتارنا ـ بيان کرنا ـ سماں باندھنا
depicter,بيان کرنے والا ـ صورت اتارنے والا
depiction,محصوري
depictor,تصوير اتارنے والا
depicture,بيان کرنا ـ نقل کرنا ـ نقشه اتارنا
depilate,بال صاف کرنا ـ بال دور کرنا
depilation,بال کي صفائي
depilatory,بال صفا
deplenish,ختم کر دينا ـ خالي کرنا
depletable,ختم کرنے کے قابل ـ خالي کرنے کے قابل
deplete,خالي کرنا ـ ختم کر دينا ـ خون نکالنا
depletion,خون کا  اخراج
deplorable,قابل رحم ـ شرمناک ـ افسوس ناک
deplore,ماتم کرنا ـ افسوس کرنا ـ تاسف کرنا
deplorer,افسوس کرنے والا ـ ماتم کرنے والا
deploring,ماتم ـ افسوس
deploy,کام ميں لانا ـ کار گزاري دکھانا
deployment,ميدان جنگ ميں فوج کي ترتيب
deplume,پر اکھاڑ دينا ـ بے بال و پر کرنا
depone,تصديق کرنا ـ اظهار کرنا ـ گواهي دينا
deponent,حلفيه اظهار کر دينے والا ـ گواه
depopulate,ويران کرنا ـ اجاڑ کرنا ـ تباه کرنا
depopulating,ويران
depopulation,ويراني ـ آبادي کا خاتمه
depopulator,ويران کرنے والا
deport,جلا وطن کرنا ـ شهر بدر کرنا
deportable,شهر بدر کرنے کے قابل
deportation,شهر بدر هونا ـ جلا وطني
deportment,چال ڈھال ـ رکھ رکھاؤ ـ سلوک
deposable,برطرفي کے قابل
depose,موقوف کرنا ـ برطرف کرنا ـ معزول کرنا
deposer,برطرف کرنے والا
deposing,برطرفي
deposit,سپرد کرنا ـ امانت رکھنا ـ بيعانه
depositary,امانت دار ـ امين ـ تحويل دار
deposition,شهادت ـ گواهي ـ اطهار ـ برطرفي ـ عزل
depositor,امانت رکھانے والا ـ جمع کرانے والا
depository,ذخيره گاه ـ امانت خانه ـ گودام
depot,رسد گاه ـ خزانه ـ گودام
depravation,بداخلاقي ـ بگاڑ ـ کھوٹ
deprave,چال چلن خراب کرنا ـ بگاڑنا
depraver,خراب کرنے والا
depraving,خرابي
depravity,بدچلني ـ بگاڑ ـ کھوٹ
deprecate,ناپسند کرنا ـ توبه کرنا ـ غصه نه کرنے کي التجا کرنا
depreciation,ٹوٹ پھوٹ کي منهائي ـ روپے کي قيمت ميں کمي
depredation,تاخت و تاراج ـ لوٹ مار ـ غاري گري
depredator,تاخت و تاراج کرنے والا ـ غارت گر
depress,افسرده کرنا ـ اداس کرنا ـ ملول کرنا
depressant,خواب آور ـ مسکن
depressible,دبانے کے قابل
depression,اداسي ـ سستي ـ دباؤ ـ مندي
depressor,دبانے والا
depricatingly,ناپسنديدگي کا اظهار کرتے هوئے
deprication,ناپسنديدگي
depricative,ناپسندانه
depricatory,ناپسندانه
depriciate,دام گراناـ قيمت گھٹانا ـ کم قدري کرنا
deprivable,محرومي کے لائق
deprival,معزولي ـ محرومي
deprivation,برطرفي ـ محرومي
deprive,کسي نعمت سے محروم کرناـ چھين لينا
depriver,محروم کرنے والا
depth,عميق ـ فراست ـ گهرائي
depthcharge,وه حربه جو آبدوز کو گوائي ميں تباه کرنے کے لئے استعمال هوتا هے
depurate,ميل کاٹنا ـ پاک کرناـ صاف کرنا
depuration,تزکيه ـ صفائي
depurative,صاف کرنے والا
depurator,مصفي
deputation,وفد ـ مندوبين
depute,نائب بنا کر بھيجنا ـ نمائنده بنانا
deputize,وکالت کرنا
deputy,وکيل ـ نائب ـ امي€
deracinate,جڑ سے اکھاڑ پھينکنا ـ استيصال کرنا
derail,پٹري سے اتارنا
derailment,پٹري سے اترنا
derange,درهم برهم کرنا ـ الٹ پلٹ کرناـ پاگل کرنا
derangement,بے ترتيبي ـ پرا گندگي
derby,انگلستان کي سالانه گھوڑدوڑ
derelict,لوارٹ جھاز ـ چھوڑا هوا
dereliction,غفلت ـ قصور ـ کناره کشي
deriable,جس کے نسب کا سراغ لگانا ممکن هو
deride,چھيڑنا ـ کسي پر هنسنا ـ مذاق اڑانا
derider,مذاق اڑانے والا
deriding,مذاق
derision,تحفير ـ مذاق
derisive,حقارت آميز
derisively,حقارت آميزي سے
derivable,اخذ کرنے کے قابل
derivate,اخذ کرنا ـ نسب کرنا
derivation,اخذ ـ نسب ـ ارتقا
derivative,استخراج کيا هوا ـ مشق ـ فرعي
derive,اخذ کرنا ـ حاصل کرنا ـ نکالنا
deriver,حاصل کرنے والا ـ اخذ کرنے والا
deriving,حاصل ـ اخذ
derm,جلد ـ پوست ـ کھال
dermatologist,امراض جلد کا ماھر
dermatology,علم ساخت جلد
derogate,تحقير کرنا ـ بے وقار کرنا
