safely,بے خوف و خطر ـ بخيرو خوبي
safeness,امن و امان ـ سلامتي
safer,محفوظ کرنيو الا ـ حفاظت کرنے والا
safety,امن وامان ـ بچاؤ ـ حفاظت
safeway,محفوظ راسته
safflower,کسم کا پودا ـ گلڈي
saffron,زعفران
saffrony,کيسري ـ زعفراني
sag,جھک جانا ـ خم هو جانا ـ خم کرنا ـ قيمتوں کا گھٹنا ـ کم هونا
saga,آئس لينڈ کي قديم زباني کي داستاں
sagacious,تيز فهم ـ ذهين
sagaciously,دانائي سے ـ عقلمندي سے
sagacity,تيز فهمي ـ فراست
sagamore,امريکه انڈين سردار
sage,خوشبو دار سبزي ـ ساج ـ عاقل ـ دانا ـ ذکي ـ خرد مند ـ حکيم ـ عالم
sageandonions,ساج اور پياز
sagegreen,ساج کي پتيوں کا رنگ
sagely,دانش مندي سے ـ مدبرانه
sageness,دانائي ـ تدبر
saggy,خم دار ـ جھکا هوا ـ خميده
sagitta,تيز کي شکل کا ايک شمالي برج ـ قوس
sagittarius,بر ج قوس
sagittate,تيز نما ـ تير کي طرح کا
sago,بعض درختوں کا گودا
sagy,ساج کي طرح کا ـ ساج ملا هوا
saha,خدا حافظ
sahara,صحرائے صحارا ـ افريقي ريگستان
sahib,صاحب
said,کها
saiga,مغربي ايشا کا ايک هرن
sail,بادبان ـ سمندر ميں جاناـ بحري سفر کرنا
sailable,سمندر ميں جانے کے قابل
sailboat,جھاز ـ کشتي
sailer,جھاز ـ کشتي
sailor,ملاح ـ کشتي بان
sailorly,ملاحوں کي طرح
saint,ولي بزرگ ـ پير ـ ولي الله
saintdom,حلقه مشائخ
sainthood,پيري ـ ولايت ـ بزرگي
saintly,ولي کي طرح ـ بزرگانه
saintness,درويشي ـ ولايت ـ بزرگي
saintship,پيري ـ ولايت
saitic,مصر کے دار السلطنت سائس کے متعلق
sake,غرض ـ مراد ـ منشا ـ لحاظ ـ خيال ـ چاول سے بني هوئي جاپاني شراب
saker,توپ کي ايک پراني شکل
saki,جنوبي امريکه کا بندر جس کي دم لمبي هوتي هے اور گلے ميں کنٹھا هوتا هے
sakia,پاني بھرنے کا چرخ ـ کنوئيں کا رهٹ
sal,سال ـ ايک عمده عمارتي لکڑي
salaam,سلام ـ آداب
salability,نکنے کي صلاحيت ـ فروخت کي قابليت
salable,قابل فروخت
salacious,شيوت پرست ـ عياش ـ مست
salaciously,عياشانه ـ شهوت پرستي سے
salaciousness,عياشي ـ شهوت پرستي
salacity,مستي ـ اوباشي
salad,کچا ساگ ـ سلاد
salamander,سمندر ـ آگ کي کيڑا ـ آگ کا بھوت
salamandrian,بھت گرم
salami,سلامي
salamnadrine,بھت گرم ـ آگ بگولا
salangane,ايک پرنده جس کے گھونسلے کھانے کے کام آتے هيں
salariat,تنخواه دار طبقه
salaried,مشاهراه ياب ـ تنخواه ياب
salary,تنخواه دينا ـ تنخواه
sale,فروخت ـ نيلام ـ بکري
saleable,فروخت کرنے کے قابل
salep,ثعلب مصري
salesclerk,فروخت کرنے والا
salesgirl,فروخت يا بيچنے والي لڑکي
salesman,نيلام کرنيے والا ـ بيچنے والا
salesmanship,سودا بيچنے کي مهارت
saleswoman,دوکان کا سودا بيچنے والي عورت
salian,مريخ پرستوں کے متعلق ـ مريخي
salic,قبيله سال کے قانون کے متعلق
salicin,ايک تلخ ماده جو درخت کي چھال سے نکلتا اور دواؤںميں استعمال هوتا هے
saliclaw,قبيله سال کا قانون جس کي رو صرف مرد وارٹ تخت هو سکتا هے
salience,ظاهري حصه ـ نماياں حصه
saliency,ابھار ـ ظاهري حصه
salient,اچھلتا هوا ـ نماياں
salientfeatures,نماياں خد و خال
saliently,بيروني طور پر ـ بظاهر
salientpoints,اهم نکات
saliferous,نمک پيدا کرنے والا خطه يا طبقه
salify,نمک بنا دينا
saline,کھاري ـ نمکين ـ شوره دار
salinity,نمک دار هونا ـ کھاري پن
salinometer,نمک کي مقدار بنانے کا آله ـ نمک پيما
saliva,لعاب دهن ـ رال
salivary,لعاب دار
salivate,منه آنا ـ منه سے رال کهنا
salivation,لعاب خيزي ـ منه سے رال بھنا
salle,بڑا کمره ـ هال ـ دالان
sallenders,گھوڑوں کے جوڑوں کي خارش
sallet,هلکا خود
sallow,هلکے زرد رنگ کا ـ زرد سانوله ـ زرد پڑ جانا ـ زرد کرنا
sallowish,پيلا ـ زردي مائل
sallowness,پيلا پن ـ زردي
sallowy,بے رونق ـ نرم
sally,جھپٹ ـ زقند ـ هجوم ـ خروج ـ نکاس ـ حضرت ابراهيم کي بيوي سارا ـ هلکا ميٹھا کيک
sallypost,قلعه کا پوشيده راسته
salmagundi,ايک سالن
salmi,شکار کيے هوئے جانور کا گوشت
salmon,سامن مچھلي
salmonold,نارنگي کے رنگ کي مچھلي ـ سامن کے رنگ کي مچھلي
salmontrout,شمالي يورپ کي سامن نما مچھلي
salomonic,سليماني
salon,ملاقات کا کمره
saloon,ديوان خانه ـ بيٹھک
saloonbar,شراب خانه
salooncar,گاڑي کا آرام ده آراسته ڈبه
saloondeck,اول درجے کے مسافروںکا جھاز کا عرشه
saloonkeeper,شراب فروش ـ شراب کي دوکان مالک
saloop,ثعلب مصري کا شربت
salop,ثعلب مصري
salt,نمک ـ لون ـ مزه ـ لذت ـ جنسي خواهش ـ تيزي ـ نکته ـ ظرافت ـ چٹکله ـ کھاري ـ شور ـ نمکين ـ غير مهذب
saltant,کودتا هوا ـ ناچتا هوا ـ رقصاں
saltation,چوکڑي ـ جست ـ اچھل  کود
saltbox,نمکدان
saltedperson,وه جس پر آب وهوا کا اثر نه هو
salter,نمک ساز ـ نمک فروش
saltigrade,کودنے والي مکڑي ـ کودتا هواـ اچھلتا
saltimbanco,اشتهاري طبيب ـ شيخي باز ـ عطائي ـ نيم حکيم
saltish,کسي قدر نمکين
saltless,بے مزه ـ بے نمک
saltpetre,شوره
saltus,فوري طور پر نتينجه نکالنا ـ يکايک تبديلي
saltwater,کھارا پاني
saltworks,نمک کا کام
salubrious,خوش گوار ـ فرحت افزا ـ صحت بخش
salubriously,خوش گوار طور پر
salubrity,صحت آوري ـ فرحت بخشي
saluki,تازي نسل کا کتا
salutary,صحت بخش
salutation,صاحب سلامت ـ تسليم ـ آداب ـ سلام کرنا
salutational,آداب ملاقات کے متعلق
salutatory,صاحب سلامت کي بابت
salute,سلام کرنا ـ آداب بجا لانا ـ سلامي دينا ـ استقبال کرنا
saluter,سلام کرنے والا ـ سلامتي دينے والا
salutiferous,صحت آور ـ شفا بخش
salvable,جوآگ يا پاني سے بچايا جا سکے
salvage,ڈوبتے هوئے جھاز کا مال نکال لينا
salvagemoney,زر رست گاري ـ ڈوبتے هوئے مال کو بچانے کا معاوضه
salvation,بچاؤ ـ نجات
salvationism,يه عقيده که حضرف مسيح نے سب کے گناهوں کا کفاره ادا کر ديا
salvationist,کفاره مسيح کا عقيده رکھنے والا
salve,مرهم ـ سکون بخش دوا ـ تسکين بخشنا
salver,طباق ـ کشتي
salvo,قيد ـ شرط
salvor,ڈوبے هوئے مال کو نکالنے والا
samaritan,شامري شهر کا باشنده ـ سامري مذهب کا پيرو
samaritanism,کرهيه النفسي ـ ساحري
sambo,دوغلا
sambrowne,فوجي افسر کي پيٹي اور شانه کا تسمه
sambur,شاخ دار سينگوں والا هرن ـ سانبر
same,وهي ـ يکساں ـ ويسا هي
samian,ساموسي ـ ساموسي کے جزيره کا باشنده
samisen,جاپاني ستار
samite,قروں وسطي کا ايک ريشمي کيڑا
samlet,سامن مچھلي کا بچه
samovar,سماوار
samoyed,سائبريا کي ايک قوم کا رکن
sampan,ايک چيني کشتي
samphire,ايک پودا جو سمندري چٹانوں پراگتا هے اور اسکي پتياں اچار وغيره ميں ڈالي جاتي هيں
sample,نمونه ـ مثال ـ نمونه دکھانا
sampler,نمونه ديکھنے والا ـ نمونه چھانٹنے والا
sanable,قابل علاج
sanad,سند ـ منشور
sanative,صحت آورـ شفا بخش
sanatorium,صحت افزا مقام
sanatory,صحت آور ـ شفا بخش
sanbenito,لباس توبه ـ يه لباس ان کو پهنايا جاتا تھا جو هسپانوي احتساب سے ڈر کر اپنے عقائد سے توبه کر ليتے تھے
sanctification,پاک قرار دينا ـ تطهير
sanctify,پاک کرنا ـ مقدس قرار دينا
sanctimonious,پاک ـ متبرک ـ متقي
sanctimoniously,درويشانه ـ تقوے کے اظهار کے اظهار کے ساتھ
sanctimony,زيد ـ تقوي ـ پارسائي
sanction,قانون قاعده ـ اخلاق
sanctitude,پاکبازي ـ بزرگي ـ تقدس
sanctity,صفائي ـ تقدس ـ پاکي
sanctuary,عبادت گاه ـ معبد
sanctum,حرم ـ خلوت کده ـ مقدس مقام ـ عبادت خانه
sand,ريت ـ ريت کے تودے ـ ريگ ـ بالو
sandal,چپل ـ صندل
sandalwood,چندن کي لکڑي ـ صندل
sandarac,مراکش کے ايک درخت کا گوند
sandbank,ريت کا ٹيله ريت کا ڈھير
sandblind,بھنگا ـ کج بين ـ کم نظر
sanddrift,بالو کا ڈھير
sanders,سرخ صندل ـ سرخ چندن
sandglass,ريت گھڑي
sandgrouse,بھڑ تيتر
sandhill,ريت کا ٹيله
sandhurst,انگلستان کا فوجي مدرسه
sandiness,کرکراپن ـ زردي مائل سرخي
sandpaper,ريگ مال
sandpiper,ايک چڑيا
sandshoes,ريت کا جھکڑ
sandstone,بھربھرا پتھر
sandwich,روٹي کے دو ٹکڑے جنکے بيچ ميں گوشت انڈا يا سبزي رکھي جاتي هي سينڈوچ بنانا
sandwichboy,اشتهاري لڑکا جس جے سينے اور پيٹھ ر اشتهار چپکا پو
sandyish,کرکرا ـ ريت کے رنگ کا
sane,سمجھدار ـ دانا ـ معقول
sangfroid,دل جمعي ـ  سکون
sangrailreal,وه پياله جس ميں حضرت عيسي کے صليب پر چڑھانے کيبعد ان کا خون ليا گيا ـ مقدس خون ـ حضرت عيسي کے آخري طعام کا پياله
sanguinariness,خونخواري ـ سفاکي
sanguinely,شوق سے ـ سرگرمي سے
sanguineness,سرخي ـ لالي
sanguineous,دموي ـ خون کا
sanify,تندرست کرنا ـ اچھا کرنا ـ صفائي کرنا
sanitarian,محکمه صفائي کا رکن ـ ماهر حفظان صحت
sanitarily,حفظان صحت کي رو سے
sanitarist,جو صحت و صفائي کا سرگرم حامي هو
sanitarytowel,ايام حيض ميں استعمال کا روليه يا گدي
sanitates,حفظان صحت کے قواعد کي پابندي کرنا ـ صفائي رکھنا
sanitationist,صحت و صفائي پسند
sanity,ثبات عقل ـ قيام هوش و حواس
sanssouci,بے فکري
santaclaus,فرضي شخص جو بڑے دن پر بچوں کيلئے تحفے لاتا
santon,درويش ـ فقير ـ ولي ـ خدا رسيده
saorstat,جمهوريه آئرستات
sapajou,جنوبي امريکه کا پالتو بندر
sapful,رسيلا ـ رس بھرا ـ رس دار
sapidity,سواد ـ ذائقه ـ مزه
sapience,شعور ـ عقل
sapient,واقف کار ـ دانشمند
sapiential,امتياز کرنے والاـ عقلمندي کا
sapling,نوخيز ـ ناتجرنه کار ـ ايک ساله کتا
saponaceous,صابون کي خاصيت کا ـ صابون کي صفت کا ـ صابوني
saponifiable,صابون سازي کے قابل
sapor,مزه ـ ذائقه
sapphic,سيفو يا اس کي ايجاد کرده بحروں کے متعلق
sapphire,نيلم ـ ياقوت
sappiness,سرسبزي ـ شادابي
sappy,رسيلا ـ عرق دار
saraband,هسپانيه کا ايک ناچ
saracen,عرب کے خانه بدوش
sarcasm,طنز ـ تعريفيں ـ رمز
sarcast,طنز کرنے والا
sarcastic,ظنز  آميزـ
sarcode,جوهر حيات
sarcoma,گوشت کا دنبل يا پھوڑا
sarcophagus,پتھر کا تابوت
sarcous,لحمي ـ اعصابي
sard,عقيق سرخ ـ عقيق اصغر
sardinian,جزيزه سارڈينا کے باشندے
sardonic,نفرت انگيز ـ بناؤٹي
sardonically,مضحکه خيز طورپر
sargasso,بحري کائي وغيره کے بھتے هوئے ڈھير
sari,ساڑي
sark,قميص ـ کرتا
sarking,چھت کي مضبوطي کيلئے کڑيوں کے درميان کے تختے ـ چھت کي تخته بندي
sarmentous,لمبي پتلي شاخوں والا
sarsaparilla,عشبه
sarsenet,نفيس نرم ريشم
sartorious,ران کا ايک عضله
sash,کمر بند
sasin,باره سنگھا
sassaby,جنوبي افريقه کا ايک بڑا باره سنگھا
satan,ابليس ـ شيطان
satanically,شيطاني طور پر
satanize,شيطان بنا دينا
sate,آسوده کرنا ـ مطمئن کرنا
sateen,ايک ريشمي يا سوتي چمکدار کپڑا ـ ساتھن
satellite,ايک چھوٹا جرم جو سياره کے متعلق گرد گردش کرنا هے
satesocialism,وه نظام جس ميں کارخانه بنک ريليں سرکاري تحويل ميں هوں
satiable,جس کو سير کيا  جاسکے
satiate,پيٹ بھر کر کھلانا ـ سير کرنا
satinette,نقلي اطلس ـ نقلي ساٹھن
satiny,اطلسي
satire,هجويه تصنيف ـ طنزيه نظم ـ تعريض
satiricintent,هجو کي نيت ـ تعريفي مقصد
satirize,هجو کرنا ـ طنز کرنا ـ بد نام کرنا
satirizer,طنز کرنے والا
satisfaction,تسکين ـ اطمينان ـ دلجمعي
satisfactorily,قابل اطمينان طور پر
satisfactorines,دلجمعي ـ تسلي
satisfiable,اطمينان بخش
satisfied,مطمئن
satisfyingly,تسلي بخش طور پر
satrangi,شطرنجي ـ دري ـ معمولي قالين
saturate,پر کرنا ـ شرابور کرنا ـ بھرنا ـ  جذب کربا يا هونا
saturday,هفته
saturn,زحل ـ کيوان
saturnian,زحال کا ـ کيواني ـ منسوب به زخل
saturnine,کيواني ـ زحلي
satyriasis,مردوں کي حد سے بڑھتي هوئي جنسي خواهش
sauce,چٹني ـ اچار ـ مساله
saucepan,کڑھائي
saucer,طشتري ـ چھوئي رکابي
saucereyed,بڑي اور گول آنکھوں والا
saucy,چست چالاک ـ خوش طبع ـ زنده دل
saumur,سومور ـ جنوبي فرانس کي سفيد شراب
saunter,هرزه گردي ـ آواره گردي
saunteringly,هرزي گردي کرتے هوئے ـ ادھر ادھر پھرتے هوئے
sausage,قيمه بھري آنت
sausageriol,مساله دار ميٹھے قيمے کي پوري
saute,جلد اور هلکا بھنا هوا
savable,بچانے کے قابل
savageblow,سفاکانه چوٹ
savagecriticism,جابرانه يا وحشيانه تنقيد
savagedom,دور بربريت ـ دور جھالت
savager,بے رحم ـ سنگدل
savagery,خونخواري
savanna,وسيع ميدان
savant,عالم ـ فاضل
save,بچانا ـ محفوظ کرنا ـ نجات دينا ـ سلامت رکھنا ـ باز رکھنا í کافي هونا
saveappearances,بھرم رکھنا ـ عزت بنائے رکھنا
savethesituatio,آئي هوئي مصيبت سے بچ نکلنا
saviour,شفاعت کرنے والا ـ شافع ـ بچانے والا ـ نجات دلانے والا
savour,لذت ـ مزه ـ خوشبو
savouriness,خوشگواري ـ ذائقه ـ لذت
savoury,اشتها خيز ـ چٹ پٹا ـ خوش ذائقه ـ مزيدار
savvy,جاننا ـ سمجھنا ـ تيز فهمي
sawdust,لکڑي کا براده
sawfile,آرے کے دندانے تيز کرنے کي رهتي
saxe,کهيں کا بنا هوا ـ تصوير کشي کا کاغذ
saxhorn,نرسنگھا
saxifrage,کوه الپس کا سرخ سفيد يا زرد پھولوں کا پودا
saxonist,اينگلوسيکسن زبان کا ماهر
saxophone,ايک بلند آواز باجا
say,بولنا ـ فرمانا ـ منه کھولنا ـ بيان کرنا ـ اظهار کرنا ـ کهنا
sayer,بولنے والا ـ اظهار کرنے والا ـ بيان کرنے والا
saynomore,اور کچھ نه کهو
sayso,افواه
scab,پيڑي ـ کھرند ـ زخم کے داغ ـ داد ـ خارش ـ کھجلي
scabbard,تلوار کي ميان ـ نيام ـ غلاف
scabbed,خارش زده ـ کمينه ـ ذليل
scabbily,کمينه پن سے ـ رزالت سے
scabies,خارش ـ کھجلي
scabious,خارش زده ـ کھجلي والا
scabrousness,دشواري ـ ناهمواري
scaffold,پاڑ ـ سولي ـ پھانسي
scaffolding,هاڑ باندھنے کا سامان ـ مچان بنانا
scalable,جس پر چڑھ سکيں
scalawag,پتلا ـ دبلا ـ ٹھنگنا جانور ـ نکما ـ ناکاره ـ بد معاش
scalder,وه شخص جو مرغيوں کو ابل کر صاف کرتا يا برتنوں کو گرم پاني سے صاف کرتا هے
scaldhead,گنج ـ گنجا سر ـ بال خوره
scaledown,پيمانه ميں تخفيف کرنا
scaleless,بے پرت ـ بے فلس
scaliness,خولدار هونا  ـ فلسدار هونا
scalingladder,رسي کي سيڑھي
scallop,صدفي مچھلي ـ ايک سپنے دار مچھلي
scalls,گنج ـ داد ـ خارش
scalper,کنده کاروں کي چھيني
scalpless,بے کھوپڑي کا ـ بے سرا
scaly,پرت دار ـ خولدار ـ فلسدار
scambler,کھانے کے وقت آنے والا
scambling,جلدي کا کھانا
scamblingday,گوشت کی کمیانی کا دن ۔
scamblingly,کشمکش سے
scamper,دوڑنا ـ کودنا ـ اچھلنا ـ بے تحاشا بھاگنا
scandal,بد نامي ـ رسوائي ـ بد نامي کا واقعه ـ الزام بد گوئي
scandalize,بد نام کرنا ـ رسوا کرنا
scandalous,بد نام يا رسوا کرنے والا
scandalously,رسوائي سے ـ آهانت آميز طور پر
scansion,تقطيع ـ نظم کے وزن کي جانچ
scanter,کم کرنے والا ـ گھٹانے والا
scantily,تنگي ـ قلت ـ کمي
scantiness,تنگي ـ قلت
scape,بچانا
scapegrace,بے حيا ـ بے باک
scaperrace,بے حيا ـ بے باک ـ نکما آدمي
scapular,شانه کے متعلق ـ پادريوں کا ايک لباس جس کے دو ٹکڑے شانے پر مل جاتے هيں ـ پرندوں کے بازو ـ شانه پر باندھنے کي پٹي
scar,داغ ـ زخم کا نشان ـ نشتر کا نشان ـ شاخ ٹوٹنے نشان ـ مندمل هونا
scaramouch,بھانڈ ـ مسخڑا
scarce,کم تر ـ تھوڑا ـ قليل ـ کمي کے ساتھ
scarcity,قلت ـ کمي
scare,چونکانا ـ ڈرانا ـ ڈرا کر بھگا دينا ـ خوف زده کرنا ـ بے بنياد خوف
scareaway,ڈرا کر بھگا دينا
scaredface,اڑا هوا رنگ ـ سهما هوا چهره
scarehead,اخبار کي سنسني خيز سرخي
scarer,ڈرانے والا ـ چونکا نے والا
scarf,اوڑھني ـ انگوچھا
scarfskin,بدن کا اوپري پوست ـ بالائي جلد
scarification,پچھنا
scarify,جلد پر خراشيں ڈالنا ـ زمين کريدنا
scaring,اخبار کي سنسي خيز سرخي
scarletbean,ايک قسم کي سيم پھلي
scarletfever,سپاهيوں سے محبت کرنے کا ضابطه ـ لال بخار
scat,دور هوجاؤ ـ دور کرنا ـ بھگا دينا
scathingly,ايذا دهي طور پر ـ ضرر رسائي سے
scathless,جسکو ذرا بھي نقصان نه پهنچا هو
scatter,بھيرنا ـ منتشر کرنا ـ پھيلانا
scatterbrain,پراگنده دماغ
scatterer,منتشر کرنے والا ـ پھيلانے والا
scattergood,فضول خرچ آدمي
scavenger,خاکروب ـ جاروب کش ـ حلال خور ـ مهتر ـ فحش نگار
scavengery,کوڑے کي صفائي ـ غلاظت برادري
scenario,فلم کا منظر وار خلاصه
scenery,پردے ـ بنايا هوا ـ تماشا گاه کي تصاوير ـ طبعي صورت
scenographer,منظر نگار
scent,سونگھنا ـ مهک يا نو لينا ـ سونگھ کر معلوم کرنا ـ بسانا ـ معطر کرناـ عطر لگانا
scepsis,فلسفيانه شک ـ عقلي ريب
sceptical,ريبي ـ شکي
sceptred,عصا دار ـ نشان خسروي والا
schadenfreude,دوسروں کي مصيبت پر خوشي
schappe,خام ريشم
schema,نقشه ـ خاکه ـ شکل
schematically,خيالي طور پر
scheme,تجويز ـ تدبير ـ حکمت
scheming,ترکيبي بنانے والا ـ حکمتي
scherzo,رقص کي تيز حرکت
schiedam,هالينڈکي جن شراب
schipperke,بے دم کتوں کي ايک نسل
schism,تفرقه ـ پھوٹ ـ بگاڑ
schmeiz,آرائشي شيشه
schnauzer,ايک جرمن نسل کا کتا
scholastic,علمي ـ عالمانه
scholastically,موشگافي کے ساتھ ـ عالمانه طور پر
scholiast,شوخ نويس ـ حاشيه نويس
scholium,شرح ـ تفسير
schoolable,مدرسه جانے کا عمر کا
schoolbag,اسکول کا بيگ
schoolchild,اسکول کا بچه
schoolchildren,اسکول کے بچے
schooldays,اسکول کے دن
schooling,پڑھانے کي اجرت ـ ترتيب ـ تاديب
schoolmistress,اسکول کي استاني
schoolwork,اسکول کا کام
schoolyard,اسکول کا ميدان
sciatheric,سايه نگاري کے متعلق
sciatic,کولهے کي بيماري کے متعلق
sciatica,عرق النسأ
sciential,سائنس کے متعلق
scientially,علمي حيثيت سے ـ علمي طور پر
scientism,علم مزاجي
scilistic,خود بين ـ کم دان
scintillation,چمک دمک
sciolto,بے تکلف  ـ پسند کے متعلق
scion,درخت کي قلم ـ پيوند
scirrhus,سخت رسولي ـ گڈا کي طرح
scission,تراش ـ کاٹ ـ چھانٹ
scissor,کاٹنا ـ کترنا
scissorwise,قينچيکي طرح
scleritis,سوزش چشم ـ صليبه کي سوزش
sclerotic,صلب کا ـ صلابت چشم ـ آنکھ کا پرده ـ صلب
scoffer,طنز کرنے والا
scoffingly,چڑانے کے طور پر
scold,جھڑکنا ـ لتاڑنا ـ برا بھلا کهنا ـ ڈانٹنا
scolopaceous,چهے جيسا
scolopendrium,فرن گھاس کي ايک قسم
scomber,ايک قسم کي سرمئي مچھلي
sconce,شمع دان ـ کھوپري ـ حصار ـ قلعه ـ جرمانه کرنا
scoop,کفچه ـ کرچھا ـ کورني ـ بڑا ـ چمچه ـ کفگير ـ نکالنا ـ اٹھانا
scorbutic,خارشي جيسا
scorch,جھلسنا ـ جلنا ـ تباه کرنا
scorcher,جلنے والا ـ تباه کرنے والا
score,نشان لگانا ـ خط کھينچنا ـ کسي کے حساب ميں درج کرنا ـ حساب رکھنا ـ کامياب هونا ـ فائده حاصل کرنا
scorecard,اسکورکارڈ
scorekeeper,نشانے کا حساب رکھنے والا
scoreoff,لاجواب کر دينا ـ هرا دينا
scorer,نشان لگانے کا آله ـ درختوں پر نشان لگانے والا
scorified,جلا کر راکھ کيا هوا
scorify,جلا کر راکھ کرنا ـ تاؤ دينا
scorner,نفرت کرنے والا ـ حقارت کرنے والا
scornfulness,توهين آميز هونا ـ حقارت آميزي
scorpio,برج عقرب
scot,محصول ـ لگان ـ ٹيکس
scotfree,محصول ادا کئے بغير نکل جانا
scotice,اسکاٹ لينڈ کي زبان
scotodinia,اندھيري ـ دوراں سر ـ چکر
scott,اسکاٹلينڈ کي زبان
scottish,اسکاٹلينڈ کے باشندے اسکاچ کهلانا نهيں چاهتے بلکه سکائش
scoundrelism,بد ذاتي ـ بد معاشي
scourer,مانجنے کا آله ـ مانجنے والا ـ رگڑنے والا
scout,مخبر ـ جاسوس ـ خبر گير ـ بوائے اسکاؤٹ جماعت کا رکن جس کا مقصد يه هيکه لڑکوں ميں خدمت خلق کا جذبه پيدا هو ـ جستجو ـ تلاش
scoutmaster,اسکاٹ جماعت کا قائد
scow,چپٹے پيندے کي کشتي
