nepenthe ,ايسي دوا جو غموں کو بھلا ديتي هے ـ غم فراموشي
nephalism ,شراب نويسي قطعي پرهيز
nepheloid ,ابر آلود ـ غبار آلود
nephew ,بھتيجا ـ بھانجا
nephology ,بادلوںکا علم ـ علم سحاب
nephralgia ,گردوں کے فعل کا مطالعه
nephritic ,گردوں کے متعلق
nephritis ,ورم گرده
nepotism ,اقربا پروري ـ خويش نوازي
nepotist ,عزيز نواز ـ اقربا پرور
neptune ,نيبتون سياره
nereid ,ساگر ديوتا ـ خيالي مخلوق جو نصف اور نصف سمندري گھوڑے پر سوار هے ـ جل ديوي
nero ,ظالم ـ بے رحم
neroli ,روغن نارنج ـ نارنگي کا تيل
neronian ,نيرو صفت ـ نيرو کي مانند
nervate ,رگوں والا
nerve ,رگ ـ نس ـ پٹھا ـ زور ـ بل
nerveless ,کمزور ۔ ناتواں ۔
nervine ,اعصابي کمزوري کي دوا
nervous ,اعصابي ـ پٹھوں کا ـ طاقت ور ـ بے چين
nervously ,گھبراهٹ کے ساتھ
nervousness ,گھبراهٹ
nervy ,مضبوط ـ قوي ـ نڈر ـ بيچينـ هيبت ناک
nescient ,بے علم ـ نادان ـ جاهل
ness ,راس ـ خاکنائے
nest ,آشيانه ـ گھونسلا ـ گھر
nestle ,گھونسلا ميں آرام سے رهنا
nestling ,بے بال و پر بچه ـ پرنده کا بچه جو ابھي اڑ نه سکے
nestor ,پير دانشمند ـ بزرگ
net ,جال ـ دام ـ جال دار چيز
nether ,نيچے کا ـ زيريں
netherlands ,نيدر لينڈ
nethermost ,سب سے نيچے کا
netherward ,نيچے کي طرف
netless ,بے جال
netlike ,جال کي طرح
netsuke ,ايک يوتام نما زيور
nett ,خالص
netted ,جال ميں پھنسا هوا
nettle ,بچھو بوئي کي جھاڑي ـ خار دار جھاڑيوں والا پودا
network ,جالي کا کام ـ جال
neural ,عصبي ـ اعصابي
neuralgia ,اعصابي درد
neurotic ,خلل اعصان کا مريض
neuter ,نه مذکر نه مؤنث ـ بے جنس ـ الگ ـ عاقر ـ خصي جانور
neutral ,غير جانب دار ـ بے تعلق
neutrality ,بے تعلقي ـ عليحدگي ـ غير جانب داري
neutralization ,بے اثر کر دينا ـ عرصه جنگ سے باهر قرار دينا
neutralize ,غير جانب دار بنا دينا ـ بے اثر کر دينا
neutralizer ,غير جانب دار بنانے والا
never ,کبھي نهيں ـ بالکل نهيں ـ يه ممکن نهيں
nevertheless ,اسکے باوجود ـ اسکے بعد بھي
new ,نو ـ نيا ـ تازه ـ نراله
newcomer ,نو وارد
newel ,چکر دار زينے کا مرکزي کھمبا
newfangled ,نئي چيزوں کا شوقين ـ ندارت پسند
newfashioned ,نئي وضع کا ـ نئي طرز کا
newgate ,لندن کا مشهور جيل خانه
newish ,کسي قدرے نيا ـ قدرے نيا
newly ,ابھي حال ميں ـ تھوڑے دن هوئے ـ از سر نو
newness ,نو واقفيت ـ تازگي ـ جدت
news ,تازه خبر ـ نئي خبر ـ خبريں
newsagent ,اخبار فروش
newsboy ,اخبار والا لڑکا
newscast ,خبريں دينا
newscaster ,خبريں دينے والا
newsman ,اخبار والا
newsmen ,اخبار والے
newsmonger ,بے پر کي اڑنے والا ـ گپ باز
newspaper ,اخبار
newspaperman ,اخبار والا
newspapermen ,اخبار والے
newspaperwoman ,اخبار والي
newsprint ,خبريں چھاپنا
newsrooms ,خبروں کا کمره
newsy ,خبروں سے بھرا
newt ,ايک قسم کا سمندري جانور
newtonian ,نيوٹن کا هيرو
next ,قريب ـ متصل ـ دوسراـ برابر کا
nextdoor ,دوسرا دروازه
nexttonothing ,کچھ بھي نهيں
nexus ,علاقه ـ رشته ـ تعلق
niagara ,آبشار ـ سيلاب ـ شور ـ غل
nib ,نب ـ چونچ نوک ـ قلم بنانا ـ نب لگانا
nibble ,کترنا ـ کاٹنا ـ عيب جوئي کرنا
nibbler ,عيب جوئي کرنے والا
niblefooted ,تيز رو ـ تيز قدم
niblick ,گلف کا چوگان جس کي شام وزني هو
nice ,عمده ـ نفيس ـلذيذ ـ خوش ذائقه ـ خوش اخلاقي
nicely ,عمدگي سے
niceness ,لظافت ـ نزاکت
nicety ,غير معمولي ـ چھان بين ـ احتياط ـ باريکي
niche ,طاق ـ جھروکا ـ طاق ميں مجسمه رکھنا
niched ,طاق ميں رکھا هوا
nicish ,نفيس سا ـ نازک سا
nick ,نشان لگانا ـ تاڑ لينا ـ گرفتار کرنا ـ داؤ کرنا
nickel ,ايک قسم کي سفيد دھات
nickelsilver ,ايک سفيد دھات
nicker ,اچکا ـ جو کھڑکي توڑ کر کوئي چيز چرالے
nicknack ,چھوٹي چيزيں
nickname ,عرفي نام ـ کوئي نا م رکھ لينا
nicotian ,تمبا کو کے متعلق
nicotine ,تمباکو کا زهر
nictate ,آنکھ جھپکنا ـ آنکھيں کھولنا اور بند کرنا
nictation ,آنکھ کي جھپک
nicy ,بچوں کي زبا ن ميں چيزـ مٹھائي
nid ,بزدل انسان ـ ڈرپوک ـ کمينه
nide ,ولائتي تيتر کے بچوں کا جھول
nidificate ,گھونسلا بنانا ـ بچے دينا ـ آشيانه بنانا
nidus ,کيڑے مکوڑے کے انڈے دينے کي جگه
niece ,بھانجي ـ بھتيجي
niello ,سياه مساله جو چاندي يا کسي دھات کے نقوش کے اندر بھرا جاتا هے
nigeria ,نائجيريا
nigerian ,نائجرئين
niggard ,کنجوس آدمي ـ بخيل
niggardliness ,تنگ دلي ـ کنجوس
niggardly ,تنگ دل
nigger ,زنگي ـ حبشي
niggle ,معمولي باتوں پر وقت ضائع کرنا
niggler ,چھوٹي چھوٹي باتوں ميں وقت ضائع کرنے والا
niggling ,چھوٹي ـ گھٹيا ـ غير اهم
nigh ,نزديک ـ قريب ـ پاس
night ,رات ـ شب
nightbird ,چمگاڈر
nightblindness ,رتوندھا
nightbrawler ,رات کو جھگڑا کرنے والا
nightcap ,رات کو پهننے کي ٹوپي
nightcart ,غلاظت اٹھانے کي گاڑي
nightclothes ,رات کو پهننے کے کپڑے
nightclub ,نائٹ کلب
nightdress ,رات کا لباس
nightfall ,آغاز شب ـ شام
nightfaring ,رات کا مسافر
nightfire ,چھلاوا
nightfly ,جگنو
nightfoundered ,رات ميں کھو جانے والا
nightglass ,رات کي دوربين
nightgown ,رات کا لباده
nighthag ,چڑيل
nightingale ,بلبل ـ هزار داستان ـ عندليب
nightly ,پر رات ـ رات کو واقع هونے والا
nightman ,بھنگي ـ مهتر
nightmare ,ڈراؤنا خواب
nightshade ,مکورے کا پودا
nightshirt ,رات کي قميض
nightsoil ,پاجامه
nightspell ,رات کي دعا ـ منتر
nightterrors ,بچوں کا نيند ميں چونک جانا
nightwalk ,رات ميں چلنا
nightwalking ,نيند ميں چلنا
nightward ,رات کے وقت
nightwatch ,رات کے پهرے دار
nighty ,شب خوابي ـ بچوں يا عورتوں کے سونے کا لباس
nigrescent ,سياهي مائل ـ کالا سا
nigritude ,باريکي ـ سياهي
nihil ,کچھ نهيں
nihilism ,مذهبي عقائد کا انکار ـ مذهب انکار
nihilist ,منکر خدا ـ کافر
nihility ,دنيا کي بے حقيقي
nike ,فتح و ظفر کي ديوي
nil ,صفر ـ خالي ـ کچھ نهيں
nilometer ,دريائے نيل کي سيلابي بلندي ناپنے کا مينار
nimble ,چست چالاک ـ پھرتيلا ـ ذهين
nimblefingered ,چور ـ جيب کترا
nimblefooted ,تيز رو ـ تيز قدم
nimbleness ,تيز فهمي ـ چاکبدستي ـ پھرتي
nimblewitted ,ذهين ـ تيز عقل
nimbly ,جلدي سے
nimbus ,نور کا پاله
niminypiminy ,بناوٹي ـ مصنوعي
nimrods ,بھت بڑا شکاري ـ کھلاڑي
nincompoop ,بيوقوف ـ لچر انسان ـ بد چلن
nine ,نو کا عدد
ninefold ,نو گنا
nineholes ,نو خانوں کا کھيل
nineteen ,انيس
nineteenth ,انيسواں
ninety ,نورے
ninny ,بد چلن ـ بد سيرت
ninth ,نواں حصه
ninthly ,نويں مرتبه
niobe ,وه عورت جو اپنے مرحوم عزيزوںکا هميشه ماتم کرتي هے
nip ,چٹکي لينا ـ نوچ لينا ـ دبانا ـ کترنا ـ تکلف دينا
nipcheese ,کنجوس
nipper ,تکلف دينے والا ـ چٹکي لينے والا
nipping ,تکلف ده سردي
nipple ,بھٹي ـ سرپستان ـ گھنڈي
nit ,ليکھ
nithing ,شرير ـ بد ذات
nitid ,روشن ـ چکميلا ـ آراسته
nitrate ,ايک قسم کا تيزابي عنصر
nitration ,تيزابي عنصر
nitre ,شوره
nitric ,شوره دار
nitricacid ,شورے کا تيزاب
nitrification ,شورے بنانے کا عمل
nitrify ,شوره بنانا
nitrogen ,نائٹروجن ـ شورپن
nitrous ,شورے کا
nix ,ديکھو هوشيار مالک آرها هے
nizam ,بھارت کے قبضے سے پهلے حيدر آباد کے حکمران کا لقب نظام تھا
no ,نهيں ـ کوئي نهيں
noaccount ,کسي کام کا نهيں
noah ,حضرت نوح عليه السلام
nob ,طبقه امرا کا فرد
nobble ,ساز باز کرکے اپنا طرف دار بنا لينا
nobbler ,ساز باز کرکے طرفدار بنا لينے والا
nobel ,شريف ـ نيک
nobility ,شرافت ـ نجابت
noble ,امير زاده ـ عالي شان ـ عالي ظرف ـ نجيب
nobleman ,شريف
noblemen ,شريف اشخاص
nobleness ,بڑائي ـ بزرگي ـ نجابت
noblewoman ,نيک عورت
nobly ,شريفانه
nobody ,کوئي نهيں
nocent ,مضر ـ زياں کار
nock ,کمان پر تانت چڑھانا
noctambulation ,رات ميں يا نيند ميں چلنا
noctule ,جزائر برطانيه کي سب سے بڑي چمگاڈر
nocturnal ,رات ميں ـ رات کا
nocturne ,کسي تصوير کا رات کا منظر
nocuous ,مضر ـ زياں کا رانه
nod ,سر هلانا ـ سر کے اشارے سے سلام کرنا ـ سر ختم کرنا
nodal ,گره يا گلٹي سے متعلق
noddle ,سر ـ کھوپڑي ـ سر هلانا
noddy ,بے وقوف ـ احمق ـ گاؤدي
node ,گره ـ گانٹھ ـ گومڑه
nodose ,گٹھيلا ـ گانٹھ دار
nodosity ,گانٹھ دار يا گره دار هونا
nodoubt ,بلا شبه
nodular ,گره دار
nodulation ,گره يا گلٹي دار هونا
nodule ,دنبل ـ گره
nodulous ,گانٹھ والا ـ گره دار
nodus ,مشکل مسئله ـ مشکل کام ـ عقده
noetic ,عقلي ـ خالص ذهني ـ مفکر
nog ,لکڑي کا کنڈا ـ ميخ
noggin ,کاٹھ کي چھوٹي پيالي ـ شراب کا چھوٹا پياله
noggings ,لکڑے کے چوکھٹے ميں اينٹوں کي چنائي
noggs ,تيز قسم کي شراب
noise ,بانگ آواز ـ شور ـ غل ـ هلڑ
noiseless ,خاموش ـ ساکت
noiselessness ,کوت ـ خاموشي
noisemaker ,شور کرنے والا
noisette ,ايک قسم کا گلاب
noisily ,شور و غل سے
noisiness ,فساد پن ـ پر شور هونا
noisome ,ناگوار ـ مضر ـ تکلف ده
noisomeness ,قابل اعتراض بدبو ـ برائي
noisy ,غل مچانے والا ـ فسادي
nojoke ,يه مذاق نهيں
nokes ,گاؤدي ـ احمق
nolens ,چار و ناچار ـ جبر اـ مجبوري سے
noll ,سر کا بالائي حصه ـ سر
nom ,نام
nomad ,خانه بدوش
nomadic ,خانه بدوش ـ بے گھر در کا
nomadize ,صحرا نوردي کرنا ـ خانه بدوش هونا يا کرنا
nomenclator ,قديم روم کا حاجب غلام جو مدعونين کو اپني نشستوں پر بٹھائے
nomenclature ,فرهنگ ـ فهرست
nominal ,برائے نام
nominalism ,يه نظريه که اسما کليات کا حقيقي وجود نهيں هے وه صرف نام هيں
nominally ,نام کو ـ برائے نام
nominate ,نامزد کرنا ـ انتخاب کرنا ـ نام تجويز کرنا
nomination ,نامزدگي
nominative ,حالت فاعلی ۔
nominator ,مقرر کرنے والا ـ نامزد کرنے والا
nominee ,نامزد کيا هوا شخص
nomocracy ,منتخب لوگوں کے ذريعے حکومت
nomology ,ذهني قوانين کا علم
non ,نهيں
nonage ,نابالغ ـ لڑکپن ـ خرد سالي
nonagenarian ,نوے سال کي عمر آدمي
nonagon ,نو ضلعوں يا نو زاويوں کي شکل
nonappearance ,عدم موجودگي
nonattendance ,غير حاضري
nonce ,موجوده وقت ـ محل ـ موقع
nonchalance ,سرد مهري ـ بے پروائي
noncommissioned ,جو عهده دار نه هو
noncompliance ,نافرمائي ـ عدم تعميل
noncompos ,مضبوط الحواس
noncomposmentis ,ديوانه ـ سڑي
nonconformist ,منحرف ـ غير مقلد
nonconformity ,اختلاف ـ انحراف
nondescript ,ناابل بيان ـ آدھا تيتر آدھا بٹير
none ,کوئي نهيں ـ نهيں کوئي نهيں
nonentity ,نيستي ـ عدم ـ بے حقيقت شخصـ فرضي
nones ,سه پهر کي روزانه عبادت
nonesuch ,لاثاني ـ لاجواب ـ بے نظير ـ بے بدل
nonet ,ايسا گيت جس کو نه آدمي گائيں
nonexistence ,لوجوده ـ نيستي ـ عدم
nonexistent ,جس کا وجود نه هو
nonfulfillment ,پورا نه هونا ـ تعميل نه کرنا
nonintervention ,عدم مداخلت
nonjuring ,وفاداري کي  قسم نه کھانے والا
nonpareil ,بکنا ـ لاثاني ـ لاجواب
nonpayment ,عدم ادائيگي
nonperformance ,عدم کاري
nonplus ,حيراني ـ پريشاني ـ تشويش
nonproficient ,نااهل
nonresident ,وه پادري جو اپنے حلقه ميں بود و باش نه رکھے اپنے حلقے سے دور هنے والا
nonresistance ,عدم مزاحمت
nonresistant ,غير مزاحم
nonsense ,بے معني باتيں ـ مهمل خيالات ـ لغويات
nonsensical ,بے معني ـ لغور
nonsparing ,سنگدل ـ بے رحم ـ معاف نه کرنے والا
nonus ,کسي اسکول کے هم نام لڑکوں ميں عمر يا جماعت کے لحاظ سے نواں
noodle ,احمق ـ ساده لوح ـ بيوقوف
noodledom ,بيوقوفي ـ ساده لوحي
nook ,گوشا ـ کونا ـ الگ تھلگ
nookshotten ,گوشه دار
noon ,دوپهر
noonday ,عروج کا وقت
nooning ,دوپهر کا آرام
noontide ,دوپهر کا وقت
noontime ,دوپهر کا وقت
noose ,پھندا ـ پھانسي ـ گردن ميں رسي ڈالنا
nooser ,پھندا ڈالنے والا
nor ,اور نهيں ـ نه وه نه يه ـ نه تو
nordic ,فرنگيوں کي ايک نسل
norland ,خطه شمالي ـ ارض شمالي
norm ,قاعد ه ـ نمونه ـ مکمل مثال
normal ,باقاعده ـ حسب معمول ـ طبعي حالت
normality ,معمول هونا ـ باقاعدگي
normalization ,باقاعده بنانا
normalize ,طبعي حالت پرلانا ـ معمول بنانا
normalizer ,معمول بنانے والا
normally ,طبعي طور پر
normalschool ,استادوں کي تعليم کا مدرسه
normamism ,نارمن طرز زندگي
norman ,نارمن نسل کا فرد
normanize ,نارمن بنانا
norn ,تقدير کي ديوي
norse ,ناورے کا باشنده
norseman ,ناورے کا باشنده
north ,شمال
northeast ,شمال مشرق
northeaster ,شما ل کي مشرق کي هوا
northeasterly ,شمالي
northeastern ,قطب شمالي
norther ,تيز سرد شمالي هوا
northerly ,شمال سے چلنے والي هوا
northern ,شمال کا
northerner ,قطب شمالي کا
northernlight ,آسماني روشني
northings ,شمال کي جانب سفر
northpole ,قطب شمالي
northumbrian ,موجوده نارتھمبر لينڈ اور قديم نارتھمبر کا باشنده
northward ,شمالي هوا
northwardly ,شمالي هوا
northwest ,شمال مغرب
northwesterly ,شمالي مغربي هوا
northwestern ,شما ل مغربي
norway ,ناروے
norwegian ,نارسے کا باشنده
nose ,ناک ـ قوت شامه ـ سونگھنے کي قوت ـ منه ـ دھانه
nosegay ,گلدسته
noser ,تيز اور تند مخالف هوا
nosography ,تشريحي بيان امراض
nosology ,علم تشخيص امراض
nostalgia ,فرقت وطن کي بيماري
nostoc ,ايک قسم کي کائي
nostradamus ,غيب کي باتيں بتانے والا پيشه ور ـ نجومي ـ رمال
nostril ,نتھنے 
nostrum ,عطائي دوا
nosy ,بڑي ناک والا ـ بد بودار
nosyparker ,دوسروں کو معاملے ميں دلچسپي لينے والا
not ,نهيں ـ نا ـ مت
notabene ,ديکھو غور کروت
notability ,نامور شخص
notable ,نماياں ـ ممتاز ـ مستعد
notably ,ياد گار کے طور پر
notarial ,نظارت کے متعلق
notary ,دستاويزات اور دوسرے کاغذات کي تصديق کرنے والا
notate ,اعداد کو علامات ميں لکھنا
notation ,علامت نويسي
notch ,دندانه ـ موکھا ـ شگاف ـ نشان لگانا
notcher ,نشان لگانے والا
notchy ,نشان دار ـ دندانے دار
note ,نشان ـ علامت ـ خصوصيات
notebook ,ياداشت کي کتاب
noted ,نامور ـ مشهور ـ ممتاز
notedly ,ياداشت سے
noteless ,غير معروف ـ ناقابل لحاظ
noteofhand ,دستاويز ـ دستخطي تحرير
notepad ,ياداشت لکھنے کا پيڈ
notepaper ,خط لکھنے کا کاغذ
noter ,غور کرنے والا
noteworthy ,قابل غور ـ قابل ذکر
nothing ,کچھ نهيں ـ لاشے ـ ذرا بھي نهيں
nothingarian ,ديرينه ـ لامذهب
nothingness ,نيستي ـ فنا ـ عدميت
notice ,اعلان ـ اشتهار
noticeable ,قابل غور
