gasoline,اڑ جانے والا سيال ـ گيسو لين
gasometer,گيس رکھنے کے پيپے
gasp,هانپنا ـ سانس کھيچنا ـ سانس پھول جانا
gasper,سستا سگريٹ
gasser,هوائي باتيں کرنے والا ـ غباره
gassiness,زبائي جمع خرچ
gassy,گيس سے بھرا هوا
gastric,شکمي ـ پيٹ کا
gastro,مرکب الفاظ کا سابقه ـ پيٹ ـ شکم
gastrologist,پيٹ کے امراض کا ماهر
gastrology,پيٹ کے امراض کا علم
gastronome,کھانے کا مبصر
gastronomic,فن طباخي سے متعلق
gastronomical,فن طباخي سے متعلق
gastronomy,فن غذائيت
gate,در ـ دروازه ـ پھاٹک ـ راسته ـ راه ـ لاحقه
gatecrasher,ناخوانده مهمان
gateway,دروازه ـ دروازه يا گزر گاه
gather,اکٹھا کرنا ـ جوڑنا ـ جمع کرناـ فراهم کرنا íـ يکجا کرنا ـ انتخاب کرنا
gatherer,جمع کرنے والا ـ اکٹھا کرنے والا
gathering,جماعت ـ مجلس ـ اجتماع
gauche,اناڑي ـ تاواقف
gauchely,اناڑي پن سے
gaucherie,بيهودگي ـ اناڑي پن
gaud,نمائش لباس ـ ٹيپ ٹاپ
gaudily,نمائش انداز ميں ـ بھڑکيلے پن کے ساتھ
gaudiness,نمائش انداز
gaudy,پر تکلف ـ دھوم دھام کا جلسه
gaudyday,دعوت کا دن ـ جشن کا دن
gauffer,چنت ٹالنا ـ تھه کرنا ـ موڑنا
gauge,ناپنے کا آله ـ باران پيما ـ ناپ
gaugeable,ناپنے کے قابل ـ انداز کے قابل
gauger,ناپنے والا ـ انداز کرنے والا
gauls,گال کا باشنده
gaunt,دبلا پتلا ـ سوکھا
gauntlet,پنجه ـ دستانه ـ فوجي سزا
gauze,گاج ـ باريک ريشمي کپڑا
gauzy,پاريک ريشمي کپڑے کا
gave,ديا هوا
gawk,هولا ـ بے تکا آدمي
gawkiness,بے ٹھنگا ـ بے تکا پن
gawky,هولا ـ بے تکا
gay,مسرور ـ خوش ـ مگن ـ هنس  مکھ ـ بے فکر
gayer,خوش کرنے والا
gaze,شوق سے ديکھنا ـ گھور کر ديکھنا
gazelle,پرن ـ آپو ـ غزال
gazer,شوق سے ديکھنے والا
gazette,جريده اعلاميه ـ گزٹ ـ اخبار شائع هونا
gazetteer,فرهنگ جعرافيه
gazogene,سوڈا وائر بنانے کي مشين
gear,گاڑي کے پرزے ـ سازو سامان ـ کل پرزے ـ دندائے دار چکر
gearbox,گاڑی کا پرزہ ۔
geegeegee,گھوڑا
geese,قاز کي  جمع قازين
gehenna,دوزخ ـ نرک ـ جهنم
geisha,جاپاني رقاصه
gelatin,ايک چيپ دار ماده
gelatine,ايک چيپ دار ماده
gelatinous,ليس دار
gelded,خصي  ـ آخته
gelder,آخته کرنے والا
gelding,خصي گھوڑا
gelid,نهايت سرد ـ انتها ٹھنڈي جگه
gem,گوهر ـ جوائر ـ نگينے ـ قيمتي پھتر
geminate,جڑوان
gemination,ازدواج ـ جوڑے جوڑے
gemini,جوزا ـ متھن
gemmate,کليوں دار ـ کلياں آنا ـ غنچے نکالنا
gemmation,شگوفے پھو ٹنا ـ شگوفوں گي ترتيب
gemmiferous,جواهر خيز ـ پر شگوجه
gemmy,جواهر جيسا
gendarme,سوار يا پياده سپائي
gendarmerie,فرانس کي جوجي پوليس کا دسته
gender,مذکر مونث
genealogical,نسلي
genealogist,نسب دان کا عالم ـ نسب دان
genealogy,شجره نسب
genera,جنس ـ قسم
general,عام مروجه ـ وامه ـ کل ـ معمولي ـ مجموعي
generalissimo,متحده لشکروں کا سالار
generality,کليت ـ عموميت ـ عام بات
generalization,تجنیس ۔ تعمیم ۔
generalize,جنس وار کرنا ـ مهم گفتگو کرنا
generalizer,مهم گفتگو کرنے والا
generally,علي الوموم ـ اکثر اوقات
generalreader,هر طرح کي کتابيں پڑھنے والا
generalship,جرنيل کا عهده
generate,پيدا کرنا ـ خلق کرنا ـ بناناا
generation,نشو و نما ـ اولاد ـ نسل ـ پشت
generative,پيدائش کي صلاحيت رکھنے والا
generator,پيدا کرنے والا
generic,جنس کا ـ جنسي
generosity,عالي همتي ـ فاخدلي
generous,عالي همت ـ دريا دل ـ سخي í فياض
generously,فياضي سے
genesis,ابتدا ـ آغاز ـ پيدائش
genet,مشک بلاؤ کا سمور
genetic,اصل ـ پيدائش عالم کے متعلق
genetically,علم الخلق کي رو سے
geneva,جنيوا
genial,مفيد ـ خوشگوار ـ صحت نخش ـ توليدي
geniality,زنده دلي
genially,زنده دلي سے
genie,جن ـ باري مخلوق ـ آگ کي مخلوق
genital,توالد و تناسل کے متعلق ـ نسل کے متعلق ـ اعضائے تناسل
genitive,اضافي ـ مضاف اليه
genius,محافظ روح ـ جن ـ همزاد ـ خصلت
gent,مهذب ـ خليق ـ شاهسته
genteel,ترتيب يافته ـ خليق ـ ساهشته
gentile,پت پرشست ـ مشرک ـ کافر
gentility,شرافت ـ مروت ـ اصالت
gentle,شريف ـ نجيب ـعالي
gentlefolk,چھوٹي مکھي ـ شريف لوگ
gentleman,شريف ـ بزرگ ـ زي مرتبه
gentlemanfarmer,زميندار جو اپني ساري زميں پر کاشت کرتا هو
gentlemanlike,شريفوں کي طرح
gentlemanliness,شرافت ـ خوش رويگي
gentlemanly,شريفانه ـ شريفوں کي لائق
gentleness,نرمي ـ شائستگي ـ شرافت
gentler,بردباد
gentlewoman,شريف زادي
gently,دھيمے سے
gentry,شرفا ـ خواص ـ شريف خاندان کے لوگ
genuflect,عبادت کے وقت جھکنا
genuflection,رکوع
genuine,اصلي ـ خالص ـ کھرا ـ بے ميل
genuinely,حقيقي طور پر ـ سچ مچ
genuineness,اصليت
genus,جنس ـ قسم
geo,سابقه ـ زمين کا
geodesist,پيمائش ارض کا ماهر
geodesy,بفقات الارض کا علم
geodetically,پيمائش زميں کي رو سے
geognosy,کسي علاقے کي زمين کي ساخت ـ طبقات الارض کا علم
geographer,علم جعرافيه کا ماهر
geographic,جغرافيائي
geographically,طبعي ـ حالات کے لحاظ سے
geography,علم جغرافيه
geologist,ماهر ارضيات
geologize,طبقات الارض کي تحقيقات کرنا
geology,ارضيات
geomancy,علم الاعداد ـ جفر
geomantic,رمل کے بارے ميں ـ علم الاعداد کے متعلق
geometer,مهدس ـ اقليدس دان
geometric,هندسے کے متعلق
geometrically,از روئے علم هندسه
geometrician,اقليدس جاننے والا
geometry,اقليدس ـ هندسه
geophagist,وه شخص جسے مٹي کھانے کي بيماري هو
geophagy,مٹي کھانے کي بيماري
geoprgic,دهقاني نظم
george,ولي جارج ـ انگلستان کا روحاني محافظ
georgette,باريک ريشمي کپڑا ـ جارجيٹ
geranium,ايک جنگلي درخت ـ ايک پھول کا پودا
germ,وه کله جو پهلي بار بيچ سے نکلتا هے ـ جنين ـ نيضه ـ جرثومه
german,نسلي عزيز ـ سگا ـ رشته دار ـ جرمني کا ـ ملک جرمني کا باشنده
germane,کسي موضوع سے متعلق رکھنے والا
germanizm,المانويت ـ جرمن زبان کا محاوره
germanomania,جرمن زبان کا محاوره
germanophobia,جرمن بننے کا خبط ـ جرمن پرستي
germany,جرمن کي هر چيز کو برا سمجھنا
germicidal,ملک جرمني
germicide,جراثيم کش
germinate,جاثيم کش ـ مارنے والي
germination,پيدا کرنا ـ اگانا ـ نکلنا
gerontocracy,اگنا ـ باڑه ـ نمو
gerrymander,ضعيفوں اور بوڑھوں کي حکومت
gerund,ناجائز اثر ٹال کر کسي سيسي جماعت کو انتخاب ميں کامياب کرنا
gestation,اسم فعلي
gestic,حمل ـ زمانه حمل
gesticulate,اشاروں سے متعلق
gesticulation,اشاروں سے بات کرنا ـ بقل کرنا ـ بھاؤ بتانا
gesticulatory,اشاروں سے کسي مفهوم کو ظاهر کرنا
gesture,اشارتي ـ اشاروں والي
gesturer,اعضا کي حرکت ـ جسم کي اندازه ـ احساس يا جذبه کا اظهار کرنا
get,اشارے سے مطلب ظاهر کرنے والا
getable,پيده کرنا ـ حاصل کرنا ـ کماناí پانا í پاس رکھا
getbyheart,کمانے کے قابل ـ پيدا کرنے کے قابل ـ قابل برداشت
getup,زباني ياد کرنا
getwind,لباس ـ انداز ـ وضع ـ طرز ـ کتابت ـ جلد ـ بندي وغيره
gewgaw,پھيل جانا ـ مشهور هو جانا
geyser,کٹھ پتلي ـ کھلونا
ghastliness,گرم پاني کا چشمه
ghastly,بھيا نک شکل و صورت
ghee,بھيانک ـ وحشت ناک ـ مرده سا
ghetto,گھي
ghost,روح ۔ ہمزاد ۔ دم ۔ جان ۔ روح القدوس ۔
ghostlike,روح ـ همزاد ـ دم ـ جان ـ روح القدوس
ghostly,بھوت کي طرح ـ سايه کي طرح
ghoul,روحاني ـ پاک ـ ديني ـ مذھبي
ghoulish,غول بيابائي ـ غول
giant,غول جيسا
giantess,جن ـ وعفويت ـ غير معمولي ـ فرات کا آدي
gibber,غير معمولي قد و قامت کي عورت ـ ديوئي
gibberish,تيزي سے بولنا
gibbet,بے معني شور
gibbon,سولي ـ پھانسي کا تخته
gibbosity,لانبے هاتھ پير کا بندر
gibe,لعنت ملامت کرنا ـ طعنے دينا ـ آوازے کسنا ـ مذاق اڑانا
giber,مزاق ارانے والا ـ طعنے دينے والا
gibingly,لعنت ملامت سے
giblets,قاز کے وه اعضا جو پکانے سے پهلے کاٹ کر الگ کر دئے جاتے هيں
giddily,بے فکري ـ بے خودي
giddiness,کم ظرفي ـ بے خودي
giddy,چکراتا هوا ـ گھمتا هوا ـ پھرنا هوا
gift,پخشش ـ تحفه ـ هديه
gifted,مالک ـ هوشيار ـ قابل
gig,هلکي گاڑي ـ ٹم ٹم
gigantic,عفريت ـ صورت ـ قوي هيکل
giggle,دانت نکالنا ـ قهقهے مارنا ـ ره ره کر هنسنا
giggler,قهقهے مارنے والا
gild,سونے کا پاني پھيرنا ـ سونا چڑھانا ـ ملمع کرنا
gildedyouth,فيشن ايبل نوجون
gilder,گلٹ کرنے والا
gilding,گلٹ کا کام
gill,گلپھڑا ـ جبڑے پر کا گوشت ـ مچھلي کا شکار کرنا ـ جال سے پکڑنا
giller,مچھلي کا شکار کرنے والا
gillie,خدمت گار ـ خادم ـ غلام ـ لونڈا
gillyfolwer,ايک قسم کا پھول جس سے لونگ کي خوشبو آئي هے
gilt,ملمع ـ جھول
gimcrack,چيز ـ نمائش شے ـ کھلوناـ نکمي آرائشي چيز
gimcrackery,نمائشي سامان ـ کھلونے
gimlet,سوراغ کرنے کا آوزار ـ برما
gimmal,زنجير ـ سائکل
gimp,ايک قسم کي ريشمي ٹور
gin,پھندا ـ دام ـ جال ـ روئي اونٹنے کي مشين
gingal,بندوق جو گھوڑی پر رکھ کر چلائی جائے ۔
ginger,ادرک ـ جوش و خروش ـ تيزي
gingerade,ادرک کي شراب
gingerly,ڈرتے ڈرتے ـ تهايت احتاط سے
gingery,تيز ـ جوشيلا
gingham,دھاري دار کپڑا ـ سوت کا رنگين کپڑا
gippy,مصري سپائي
gipsy,ايک خانه بدوش قوم کا فرد ـ سرير عورت
giraffe,افريقه کا ايک جانور
girandole,آتش بازي کي چرخي ـ روشني کا جھاڑ
gird,کسنا ـ جکڑنا ـ بانڈھنا
girder,کڑي ـ دھني
girdle,کمر بند ـ توا
girdler,گھيرنے والا
girl,لڑکي ـ بچي ـ کنواري ـ دوشيزه
girlfriend,لڑکي دوست
girlhood,دوشيزگي ـ بچپن
girlish,شرميلي ـ بھولي ـ معصوم
girlishness,شرميلا پن
girth,زير بند ـ بانڈھنا ـ کسنا
gist,خلاصه ـ اصل ـ نچوڑ
give,دينا ـ عنايت کرنا ـ بخشناـادا کرنا
giveable,دينے کے قابل ـ قابل مرحمت
given,دے چکا
giver,دينے والا
gizzard,حوصله ـ سنگدانه
glabrous,چکني کھال کا ـ بغير بالوں اور روئيں کے
glacial,برف کا ـ برفاني
glaciate,برف سے چکنا کيا هوا
glacier,برف کا توده
glaciered,برف کے تودوں سے ٹھکا هوا
glad,خوش و خرم ـ مسرور ـ خوشي ميں اضافه کرنے والا
gladden,مسرور کرنا ـ خوش کرنا
gladder,خوش کرنے والا
glade,جنگل کے اندر کھلا هوا ميدان
gladiate,شمشير زئي کرنا ـ مناظره کرنا
gladiator,مناظره کرنے والا شخص
gladly,شاداں و فرحاں
gladness,شادماني ـ مسرت
gladsome,خوش و خرم ـ محفوظ
gladsomeness,مسرت ـ سرور ـ انبساط
gladstone,ايک قسم کا هلکا سفري بيگ
glair,ليسدار شے ـ چپکنے والا مساله
glamor,حسن ـ سحر ـ جادو کرنا ـ موه لينا
glamorous,مسحور کن ـ جازب نظر ـ نظر فريب
glamour,نظر فريب حسن ـ سحر ـ جادو ـ موه ليناـ جادو کرنا
glance,جھلکـ نظر ـ سرسري نظر ـ اشارے کرنا ـ جھلکنا
gland,غدود ـ گانٹھ ـ گلٹي
glanders,گھوڑوں کي ايک بيماري
glandiform,گلٹي جيسا
glandular,غدودي
glanduliferrous,غرودوں والا ـ پرغدود
glandulous,گلٹي دار ـ غدودي
glare,جھلکنا ـ دمکنا ـ چونکا دينا
glaringly,غضب آلود نگاه سے
glarious,انڈے کي سفيدي جيسا
glary,غضب آلوده ـ خيره کن
glass,شيشه ـ کانچ ـ زجاج شيشے کے برتن ـ آهينه
glassy,کانچ سا ـ شيشے کي مانند ـ شيشے کا ـ بے رونق ـ بے نور ـ صاف شفاف
glaucoma,آنکھ کي بيماري
glaucous,آبي ـ هلکا سبز
glaze,شيشه لگانا يا جڑنا ـ شيشه دار کھڑکياں لگانا ـ آنکھ کا پتھرا جانا
glazer,شيشے لگانے والا
glazier,شيشه ساز
glazing,شيشے جوڑنے کا کام
gleam,شعاع ـ کرن ـ دھيمي روشني ـ آبداري
gleamy,چمکتا هوا
glean,چننا ـ جمع کرنا ـ خوشه چيني کرنا
gleanable,جمع کرنے کا قابل
gleaner,جمع کرنے والا ـ اکٹھا کرنے والا
gleaning,انتخاب
glebe,دھرتي کھيت
glee,خوشي ـ شادماني  ـ رنگ رلياں
gleeful,مسرور ـ شادمان
gleefully,شادماني سے
gleeman,مسرور آدمي ـ خوش مزاج شخص
gleet,مواد ـ پيپ
glen,تنگ دره
glib,چمکنا ـ صاف ـ هموار ـ بے لگام
glibber,پھسلنے والا
glibly,چرب زباني سے
glibness,روائي ـ چرب زباني
glide,بے آواز چلنا ـ آهسته آهسته حرکت کرنا ـ پھسلنا ـ خاموشي سے بهنا
glider,آهسته آهسته گزرنے والا
glidingly,غير معلوم طريقے سے ـ سيک رفتاري سے
glim,روشني ـ چراغ ـ شمع
glimmer,ٹمٹمانا ـ جھلک ـ شماع
glimpse,جھلک ـ سرسري جلوه ـ عارضي تجلي
glimpser,ايک نظر ڈالنے والا
glint,جھلک دکھانا ـ چمک چمک ـ جھلک
glisten,ره ره کر چمکنا ـ جھلک
glitter,روشن هونا ـ تابان هونا ـ درخشان هونا
glittering,منور ـ درخشان
gloaming,شفق ـ دھندلکا
gloat,پر شوق نگاهوں سے ديکھنا
gloater,پر شوق نگاهوں سے ديکھنے والا
gloatingly,تمنا سے ۔ للچائی ہوئی نظر سے ۔
globe,گولا ـ گول چيز ـ زمين
globetrotter,زمين کا پيدل سفر کرنے والا
globisty,گولائي ـ کربت
globose,کروي ـ گول
globular,خون کے قطروں پر مشتعل ـ مدود گول ـ کروي
globule,جھوٹا کره ـ قطره ـ گولي
glomerate,گھنا جھاڑي دار ـ گچھا بنا هوا ـ گولي بنا هوا
glomerule,پھولوں کا گچھا ـ اعصاب گچھا
gloom,اندھيرا هو جا نا ـ بے رونق نظر کر دينا ـ اداس نظر آنا
gloominess,تاريکي ـ افسردگي
gloomy,بے نور ـ اداس ـ ملول
glorification,حمد و ثنا ـ تکبير ـ تمجيد
glorify,حمد و ثنا کهنا ـ تکبيرکهنا
glorious,جليل القدر ـ عظيم الشان ـ مشهور ـ معروف
gloriously,شهرت سے ـ شان سے
glory,تعريف ـ توصيف ـ اترانا
gloss,چمک دمک ـ جھلک حاشيه ـ جلا دينا ـ بے جا تاويل
glossary,فرهنگ ـ فهرست ـ حاشيه ـ شرح
glossiness,ظاهري چمک دمک ـ سطحي آب
glossy,چمکيلا
glove,آهني ـ اوني ـ سستانے بنانا ـ ريشمي دستے ـ دستانے مهيا کرنا
glover,دستانے بنانے والا
glow,ديکنا ـ دمکنا ـ لهکنا ـ لال هونا ـ جوش ميں آنا
glower,قهر آلود نظروں سے ديکھنا
gloweringly,غصه کي نگاه سے
glowworm,کرمک شب تاب ـ جگنو
glucose,انگوري شکر
glue,چمکنے والي چيز ـ چيپ دار چيز
gluey,چپ چپا ـ چپکنے والي
glum,خفا خفا ـ اداس ـ ناراض
glume,بھوسي ـ چھلکا ـ اناج کا چھلکا
glumly,بيزاري سے
glummer,اداس هونے والا
glumness,بيزاري
glut,نگلنا ـ ٹھونسنا ـ حلق تک کھلانا ـ افراط ـ کثرت
gluten,نشاسته ـ ماوا ـ چيپ دار شے
gluteus,چيپ دار
glutinate,سريش يا ليني سے جوڑنا
glutinous,لسدار
glutton,پيٹو ـ کھاو“ ـ ے صبرا
gluttonous,بسيار خور
gluttony,بسيار خوري
glycerine,گليسرين ـدوا
gnalared,ناهموار ـ بل دار
gnarl,گره ڈالنا ـ بل ڈالنا
gnash,دانت پيسنا
gnat,مچھر ـ پيشه ـ حقير شے
gnaw,کترنا ـ چبانا ـ دانت سے کاٹنا
gnawable,چبانے کے قابل
gnawer,چبانے والا
gnome,قول ـ کهاوت ـ ضرب المتل
gnomon,دھوپ گھڑي کا کانٹا
gnostic,عيسائيوں کا ايک فرقه ـ علم سحيح رکھنے والا ـ عارف
gnu,جنوبي افريقه کا بيل کي شکل کا هرن
go,جانا ـ چلنا ـ حرکت کرنا ـ کوچ کرنا ـ درست هونا ـ ره جانا
goal,گھڑ دوڑ کي حد نشان ـ جيت هار کا مقام ـ منزل مقصود
goat,بکرا ـ بز ـ شهوت پرست آدمي
goatee,بکرے کي سي داڑھي
goatherd,چرواها
goatish,شهرت پرست ـ بکرے جيسا
goatling,پوٹله ـ کم عمر بکرا
goatskin,بکرے کي کھال
gob,لقمه ـ نواله ـ تھوک ـ رال ـ لعاب دھن ـ تھوکنا
gobang,ايک کھليل
gobble,بڑے بڑے نوالے کھانا ـ جلدي جلدي هڑپ کر جانا
gobbler,شتر مرغ  ـ بڑے بڑے لقمے کھانے والا
goblet,آنجوره ـ قدع ـ جام
goblin,بھوت ـ جن
goby,ايک جوٹي مچھلي
god,اﷲ تعالي ـ خدا
goddess,محبوبه ـ پري ـ حور
godfather,کفيل ـ ذمه دار
godgrant,خدا نے چاها ـ انشا الله
godhead,اﷲ ـ خدا ـ رب
godhood,خدائي ـ الوهيت
godknows,خدا هي جانے
godless,بے دين ـ منکر ـ کافر
godlessness,کفر ـ بے ديني
godlike,ربائي ـ رحماني
godliness,تقوي ـ خدا ترسي
godly,صالح ـ متقي
godmother,کفيله
godowns,مال گودام ـ گودام
godsend,آسماني ـ خدا کي دي هوئي
godsent,آسماني ـ خدا کي دي هوئي
godtruth,امر حق ـ حق ـ سچي سچي بات
godwilling,خدا نے چاها ـ انشا الله
goer,جانے والا ـ چلنے والا ـ جانے والي چيز
gofer,ايک کيک جو شهد کي مکھيوں کے چھتے کي شکل کا بنايا جاتا هے
goggle,آنکھيں پھير پھرا کر ديکھنا ـ ترچھا ديکھنا
goggleeyed,ابھري هوئي آنکھوں والا ـ بھينگا
goggler,ترچھي نطر سے ديکھنے والا
goglets,صراحي ـ جھجري
going,ميدان ـ دوڑ کا ميدان ـ رخصت ـ موجود ـ چالو
goitre,گھينگا ـ گلھڑ
goitrous,گلھڑ کے متعلق
gold,سونا ـ زر ـ طلا ـ روپيے پيسه
goldbeater,سونے کے ورق بنانے والا
golden,سونے کا ـ سونے سے معمور ـ قيمتي
goldenmouthed,شيريں کلام
goldenremedy,بهترين علاج
goldensaying,سنهري مقوله
golder,سونے والا
goldeyes,سنهري آنھيں
goldfever,سونے کي تلاش کاجنون
